ts_ms,ts_iso,direction,entry_price,bracket_hi,bracket_lo,range_at_fire,spread_at_entry,l2_imb_at_entry,px_5s,fav_5s,px_17s,fav_17s,px_30s,fav_30s,px_60s,fav_60s
1777376235363,2026-04-28T11:37:15+00:00,SHORT,4574.969999999999,4590.280000000001,4574.969999999999,15.31000000000131,0.22000000000025466,0.5016,4575.640,-0.670,4576.000,-1.030,4575.690,-0.720,4577.850,-2.880
1777376237259,2026-04-28T11:37:17+00:00,SHORT,4574.73,4589.93,4574.73,15.200000000000728,0.22000000000025466,0.5015,4576.320,-1.590,4575.830,-1.100,4576.150,-1.420,4577.570,-2.840
1777376256570,2026-04-28T11:37:36+00:00,SHORT,4574.59,4589.8099999999995,4574.59,15.219999999999345,0.22000000000025466,0.5002,4575.360,-0.770,4576.300,-1.710,4576.320,-1.730,4578.030,-3.440
1777376335367,2026-04-28T11:38:55+00:00,SHORT,4574.59,4588.88,4574.59,14.289999999999964,0.18000000000029104,0.4775,4575.000,-0.410,4572.770,1.820,4572.480,2.110,4569.740,4.850
1777376968808,2026-04-28T11:49:28+00:00,SHORT,4559.200000000001,4569.049999999999,4559.200000000001,9.849999999998545,0.22000000000025466,0.4859,4558.340,0.860,4559.220,-0.020,4559.190,0.010,4561.190,-1.990
1777376970322,2026-04-28T11:49:30+00:00,SHORT,4559.200000000001,4569.049999999999,4559.200000000001,9.849999999998545,0.21999999999934516,0.517,4558.530,0.670,4559.210,-0.010,4560.230,-1.030,4561.870,-2.670
1777376971617,2026-04-28T11:49:31+00:00,SHORT,4558.950000000001,4569.049999999999,4558.950000000001,10.099999999998545,0.22000000000025466,0.5267,4558.260,0.690,4559.980,-1.030,4559.430,-0.480,4561.990,-3.040
1777376973616,2026-04-28T11:49:33+00:00,SHORT,4558.67,4569.049999999999,4558.67,10.3799999999992,0.22000000000025466,0.4846,4558.450,0.220,4560.260,-1.590,4559.740,-1.070,4562.720,-4.050
1777376975660,2026-04-28T11:49:35+00:00,SHORT,4558.450000000001,4569.049999999999,4558.450000000001,10.599999999998545,0.22000000000025466,0.4771,4558.540,-0.090,4559.960,-1.510,4560.330,-1.880,4562.010,-3.560
1777376976931,2026-04-28T11:49:36+00:00,SHORT,4558.37,4569.049999999999,4558.37,10.679999999999382,0.22000000000025466,0.5338,4558.530,-0.160,4559.610,-1.240,4561.200,-2.830,4562.010,-3.640
1777376982160,2026-04-28T11:49:42+00:00,SHORT,4558.37,4569.049999999999,4558.37,10.679999999999382,0.22000000000025466,0.4971,4559.230,-0.860,4559.150,-0.780,4561.670,-3.300,4559.870,-1.500
1777377044508,2026-04-28T11:50:44+00:00,SHORT,4558.37,4568.18,4558.37,9.8100000000004,0.22000000000025466,0.5009,4557.750,0.620,4558.920,-0.550,4557.140,1.230,4560.640,-2.270
1777377769761,2026-04-28T12:02:49+00:00,LONG,4565.280000000001,4565.280000000001,4554.82,10.460000000000946,0.22000000000025466,0.5111,4565.880,0.600,4566.390,1.110,4567.220,1.940,4567.760,2.480
1777377771010,2026-04-28T12:02:51+00:00,LONG,4565.639999999999,4565.639999999999,4554.82,10.819999999999709,0.22000000000025466,0.4979,4565.080,-0.560,4566.390,0.750,4566.950,1.310,4567.980,2.340
1777377772211,2026-04-28T12:02:52+00:00,LONG,4565.639999999999,4565.639999999999,4554.82,10.819999999999709,0.18000000000029104,0.5262,4564.650,-0.990,4566.300,0.660,4567.200,1.560,4568.060,2.420
1777377773566,2026-04-28T12:02:53+00:00,LONG,4565.639999999999,4565.639999999999,4554.82,10.819999999999709,0.22000000000025466,0.4917,4564.710,-0.930,4567.050,1.410,4567.410,1.770,4567.320,1.680
1777377786211,2026-04-28T12:03:06+00:00,LONG,4566.08,4566.08,4554.82,11.260000000000218,0.22000000000025466,0.512,4566.670,0.590,4567.390,1.310,4567.180,1.100,4568.600,2.520
1777377787459,2026-04-28T12:03:07+00:00,LONG,4566.280000000001,4566.280000000001,4554.82,11.460000000000946,0.21000000000003638,0.4733,4566.440,0.160,4567.180,0.900,4567.120,0.840,4568.610,2.330
1777377789959,2026-04-28T12:03:09+00:00,LONG,4566.54,4566.54,4554.82,11.720000000000255,0.21999999999934516,0.517,4566.120,-0.420,4567.080,0.540,4567.530,0.990,4568.510,1.970
1777377799721,2026-04-28T12:03:19+00:00,LONG,4566.9400000000005,4566.9400000000005,4554.82,12.1200000000008,0.22000000000025466,0.513,4567.440,0.500,4567.130,0.190,4567.760,0.820,4566.680,-0.260
1777377800964,2026-04-28T12:03:20+00:00,LONG,4567.18,4567.18,4554.82,12.360000000000582,0.22000000000025466,0.5011,4567.530,0.350,4567.250,0.070,4567.700,0.520,4566.600,-0.580
1777377802205,2026-04-28T12:03:22+00:00,LONG,4567.200000000001,4567.200000000001,4554.82,12.380000000001019,0.22000000000025466,0.4851,4567.020,-0.180,4566.830,-0.370,4568.060,0.860,4567.330,0.130
1777377803425,2026-04-28T12:03:23+00:00,LONG,4567.3099999999995,4567.3099999999995,4554.82,12.489999999999782,0.22000000000025466,0.5023,4567.030,-0.280,4567.740,0.430,4567.310,0.000,4567.290,-0.020
1777377804757,2026-04-28T12:03:24+00:00,LONG,4567.35,4567.35,4554.82,12.530000000000655,0.21999999999934516,0.502,4566.970,-0.380,4567.740,0.390,4567.530,0.180,4567.290,-0.060
1777377806316,2026-04-28T12:03:26+00:00,LONG,4567.42,4567.42,4554.82,12.600000000000364,0.21999999999934516,0.4873,4566.870,-0.550,4567.990,0.570,4568.030,0.610,4567.340,-0.080
1777377812168,2026-04-28T12:03:32+00:00,LONG,4567.42,4567.42,4554.82,12.600000000000364,0.22000000000025466,0.4999,4567.150,-0.270,4567.640,0.220,4568.190,0.770,4565.690,-1.730
1777377820055,2026-04-28T12:03:40+00:00,LONG,4567.469999999999,4567.469999999999,4554.82,12.649999999999636,0.21999999999934516,0.5,4567.770,0.300,4567.960,0.490,4568.420,0.950,4567.760,0.290
1777378823376,2026-04-28T12:20:23+00:00,LONG,4586.719999999999,4586.719999999999,4577.82,8.899999999999636,0.22000000000025466,0.4999,4588.360,1.640,4592.400,5.680,4594.690,7.970,4589.850,3.130
1777378825174,2026-04-28T12:20:25+00:00,LONG,4587.12,4587.12,4577.82,9.300000000000182,0.21999999999934516,0.5,4588.770,1.650,4592.410,5.290,4593.290,6.170,4589.570,2.450
1777378826362,2026-04-28T12:20:26+00:00,LONG,4587.37,4587.37,4577.82,9.550000000000182,0.22000000000025466,0.5,4588.900,1.530,4593.000,5.630,4593.470,6.100,4589.550,2.180
1777378828271,2026-04-28T12:20:28+00:00,LONG,4588.01,4588.01,4577.82,10.19000000000051,0.21999999999934516,0.5364,4587.800,-0.210,4593.920,5.910,4593.080,5.070,4588.860,0.850
1777378829484,2026-04-28T12:20:29+00:00,LONG,4588.9400000000005,4588.9400000000005,4577.82,11.1200000000008,0.22000000000025466,0.503,4588.360,-0.580,4597.410,8.470,4592.080,3.140,4588.980,0.040
1777378831119,2026-04-28T12:20:31+00:00,LONG,4588.99,4588.99,4577.82,11.170000000000073,0.21999999999934516,0.5001,4590.600,1.610,4597.480,8.490,4592.990,4.000,4588.190,-0.800
1777378835378,2026-04-28T12:20:35+00:00,LONG,4589.26,4589.26,4577.82,11.44000000000051,0.22000000000025466,0.5645,4592.400,3.140,4595.170,5.910,4589.050,-0.210,4586.500,-2.760
1777378836584,2026-04-28T12:20:36+00:00,LONG,4591.665,4591.665,4577.82,13.845000000000255,0.22000000000025466,0.5316,4592.040,0.375,4594.220,2.555,4590.060,-1.605,4586.250,-5.415
1777378837817,2026-04-28T12:20:37+00:00,LONG,4592.82,4592.82,4577.82,15.0,0.22000000000025466,0.521,4593.540,0.720,4593.050,0.230,4589.280,-3.540,4587.150,-5.670
1777378845415,2026-04-28T12:20:45+00:00,LONG,4594.73,4594.73,4577.82,16.909999999999854,0.22000000000025466,0.5003,4597.080,2.350,4592.000,-2.730,4587.970,-6.760,4586.660,-8.070
1777378846689,2026-04-28T12:20:46+00:00,LONG,4597.299999999999,4597.299999999999,4577.82,19.479999999999563,0.21999999999934516,0.5375,4595.260,-2.040,4590.340,-6.960,4588.510,-8.790,4586.930,-10.370
1777378992010,2026-04-28T12:23:12+00:00,SHORT,4578.51,4590.5599999999995,4578.51,12.049999999999272,0.22000000000025466,0.5,4578.770,-0.260,4577.100,1.410,4580.760,-2.250,4582.170,-3.660
1777379476432,2026-04-28T12:31:16+00:00,SHORT,4570.92,4581.58,4570.92,10.659999999999854,0.22000000000025466,0.4986,4571.570,-0.650,4571.990,-1.070,4572.490,-1.570,4576.910,-5.990
1777379497810,2026-04-28T12:31:37+00:00,SHORT,4570.92,4581.58,4570.92,10.659999999999854,0.21999999999934516,0.46,4571.010,-0.090,4573.610,-2.690,4575.410,-4.490,4578.290,-7.370
1777379499365,2026-04-28T12:31:39+00:00,SHORT,4570.92,4581.58,4570.92,10.659999999999854,0.21999999999934516,0.4924,4572.070,-1.150,4573.800,-2.880,4575.860,-4.940,4578.170,-7.250
1777379501004,2026-04-28T12:31:41+00:00,SHORT,4570.74,4581.58,4570.74,10.840000000000146,0.22000000000025466,0.4994,4572.510,-1.770,4574.270,-3.530,4576.090,-5.350,4578.600,-7.860
1777379605207,2026-04-28T12:33:25+00:00,LONG,4581.58,4581.58,4570.74,10.840000000000146,0.22000000000025466,0.5002,4581.950,0.370,4580.630,-0.950,4580.590,-0.990,4578.170,-3.410
1777379606463,2026-04-28T12:33:26+00:00,LONG,4581.719999999999,4581.719999999999,4570.74,10.979999999999563,0.22000000000025466,0.4625,4581.810,0.090,4580.610,-1.110,4580.660,-1.060,4578.200,-3.520
1777379607709,2026-04-28T12:33:27+00:00,LONG,4582.0,4582.0,4570.74,11.260000000000218,0.22000000000025466,0.4925,4582.150,0.150,4579.990,-2.010,4580.680,-1.320,4578.400,-3.600
1777379612873,2026-04-28T12:33:32+00:00,LONG,4582.110000000001,4582.110000000001,4570.74,11.3700000000008,0.21999999999934516,0.5147,4581.570,-0.540,4580.560,-1.550,4579.190,-2.920,4578.660,-3.450
1777379730312,2026-04-28T12:35:30+00:00,LONG,4582.110000000001,4582.110000000001,4570.74,11.3700000000008,0.2000000000007276,0.5375,4585.680,3.570,4584.860,2.750,4583.360,1.250,4582.720,0.610
1777382010333,2026-04-28T13:13:30+00:00,LONG,4581.01,4581.01,4571.389999999999,9.6200000000008,0.22000000000025466,0.5006,4581.200,0.190,4578.960,-2.050,4579.090,-1.920,4576.100,-4.910
1777382975176,2026-04-28T13:29:35+00:00,LONG,4582.889999999999,4582.889999999999,4572.27,10.619999999998981,0.21999999999934516,0.4666,4580.900,-1.990,4582.810,-0.080,4579.700,-3.190,4576.720,-6.170
1777382983691,2026-04-28T13:29:43+00:00,LONG,4583.139999999999,4583.139999999999,4572.27,10.869999999998981,0.21999999999934516,0.5307,4582.400,-0.740,4580.720,-2.420,4578.140,-5.000,4575.130,-8.010
1777382985521,2026-04-28T13:29:45+00:00,LONG,4583.139999999999,4583.139999999999,4572.27,10.869999999998981,0.22000000000025466,0.5009,4583.090,-0.050,4580.610,-2.530,4577.240,-5.900,4575.420,-7.720
1777382993379,2026-04-28T13:29:53+00:00,LONG,4583.799999999999,4583.799999999999,4572.27,11.529999999998836,0.21999999999934516,0.5,4582.180,-1.620,4579.430,-4.370,4576.950,-6.850,4577.680,-6.120
1777383098262,2026-04-28T13:31:38+00:00,SHORT,4572.27,4584.41,4572.27,12.139999999999418,0.22000000000025466,0.4969,4572.510,-0.240,4572.980,-0.710,4573.970,-1.700,4576.650,-4.380
1777383103762,2026-04-28T13:31:43+00:00,SHORT,4571.9,4584.41,4571.9,12.510000000000218,0.22000000000025466,0.5,4572.530,-0.630,4572.540,-0.640,4574.430,-2.530,4577.100,-5.200
1777383105967,2026-04-28T13:31:45+00:00,SHORT,4571.63,4582.110000000001,4571.63,10.480000000000473,0.22000000000025466,0.5,4572.570,-0.940,4573.170,-1.540,4572.770,-1.140,4577.110,-5.480
1777383107419,2026-04-28T13:31:47+00:00,SHORT,4570.9,4581.66,4570.9,10.760000000000218,0.22000000000025466,0.5,4573.110,-2.210,4573.830,-2.930,4572.040,-1.140,4577.410,-6.510
1777383750159,2026-04-28T13:42:30+00:00,LONG,4583.24,4583.24,4573.6,9.639999999999418,0.22000000000025466,0.4997,4583.240,0.000,4585.210,1.970,4587.400,4.160,4590.010,6.770
1777383751419,2026-04-28T13:42:31+00:00,LONG,4583.389999999999,4583.389999999999,4573.6,9.789999999999054,0.22000000000025466,0.5,4583.310,-0.080,4585.380,1.990,4588.690,5.300,4589.780,6.390
1777383759760,2026-04-28T13:42:39+00:00,LONG,4583.389999999999,4583.389999999999,4573.6,9.789999999999054,0.22000000000025466,0.5014,4585.450,2.060,4586.190,2.800,4591.370,7.980,4589.990,6.600
1777383761012,2026-04-28T13:42:41+00:00,LONG,4583.719999999999,4583.719999999999,4573.6,10.119999999998981,0.21999999999934516,0.5001,4585.090,1.370,4586.620,2.900,4590.700,6.980,4589.960,6.240
1777383762665,2026-04-28T13:42:42+00:00,LONG,4585.07,4585.07,4573.6,11.469999999999345,0.22000000000025466,0.4958,4585.320,0.250,4587.380,2.310,4590.600,5.530,4589.840,4.770
1777383763967,2026-04-28T13:42:43+00:00,LONG,4585.54,4585.54,4573.6,11.9399999999996,0.22000000000025466,0.5091,4585.430,-0.110,4588.410,2.870,4590.680,5.140,4590.070,4.530
1777383769207,2026-04-28T13:42:49+00:00,LONG,4585.54,4585.54,4573.6,11.9399999999996,0.22000000000025466,0.5037,4585.980,0.440,4590.550,5.010,4591.120,5.580,4589.210,3.670
1777383770419,2026-04-28T13:42:50+00:00,LONG,4585.54,4585.54,4573.6,11.9399999999996,0.21999999999934516,0.5003,4586.020,0.480,4590.880,5.340,4590.570,5.030,4588.530,2.990
1777383771712,2026-04-28T13:42:51+00:00,LONG,4585.76,4585.76,4573.6,12.159999999999854,0.21999999999934516,0.5,4586.190,0.430,4591.540,5.780,4590.560,4.800,4588.130,2.370
1777383772959,2026-04-28T13:42:52+00:00,LONG,4586.110000000001,4586.110000000001,4573.6,12.510000000000218,0.22000000000025466,0.4988,4586.620,0.510,4591.270,5.160,4590.200,4.090,4587.940,1.830
1777383776709,2026-04-28T13:42:56+00:00,LONG,4586.110000000001,4586.110000000001,4573.6,12.510000000000218,0.22000000000025466,0.506,4589.000,2.890,4590.670,4.560,4590.470,4.360,4587.660,1.550
1777383778308,2026-04-28T13:42:58+00:00,LONG,4586.77,4586.77,4573.6,13.170000000000073,0.21999999999934516,0.5021,4588.570,1.800,4591.170,4.400,4590.020,3.250,4587.260,0.490
1777383780411,2026-04-28T13:43:00+00:00,LONG,4587.46,4587.46,4573.6,13.859999999999673,0.22000000000025466,0.5,4589.710,2.250,4591.070,3.610,4589.970,2.510,4586.390,-1.070
1777383781670,2026-04-28T13:43:01+00:00,LONG,4588.58,4588.58,4573.6,14.979999999999563,0.21999999999934516,0.5,4590.520,1.940,4591.530,2.950,4589.800,1.220,4586.160,-2.420
1777383784118,2026-04-28T13:43:04+00:00,LONG,4588.99,4588.99,4573.6,15.389999999999418,0.21999999999934516,0.5,4591.610,2.620,4590.510,1.520,4590.370,1.380,4585.930,-3.060
1777383785503,2026-04-28T13:43:05+00:00,LONG,4589.639999999999,4589.639999999999,4573.6,16.039999999999054,0.22000000000025466,0.5,4591.410,1.770,4590.630,0.990,4590.590,0.950,4585.070,-4.570
1777383786762,2026-04-28T13:43:06+00:00,LONG,4590.469999999999,4590.469999999999,4573.6,16.86999999999898,0.22000000000025466,0.4937,4590.510,0.040,4589.580,-0.890,4591.000,0.530,4584.640,-5.830
1777383787963,2026-04-28T13:43:07+00:00,LONG,4590.9400000000005,4590.9400000000005,4573.6,17.340000000000146,0.22000000000025466,0.5682,4590.610,-0.330,4589.800,-1.140,4590.570,-0.370,4585.290,-5.650
1777383789169,2026-04-28T13:43:09+00:00,LONG,4591.450000000001,4591.450000000001,4573.6,17.850000000000364,0.21999999999934516,0.4998,4590.850,-0.600,4590.550,-0.900,4590.040,-1.410,4585.470,-5.980
1777384011115,2026-04-28T13:46:51+00:00,LONG,4589.57,4589.57,4580.469999999999,9.100000000000364,0.22000000000025466,0.499,4590.210,0.640,4588.190,-1.380,4591.260,1.690,4591.680,2.110
1777384012315,2026-04-28T13:46:52+00:00,LONG,4589.8099999999995,4589.8099999999995,4580.469999999999,9.340000000000146,0.22000000000025466,0.5104,4589.420,-0.390,4588.850,-0.960,4591.330,1.520,4591.590,1.780
1777384013468,2026-04-28T13:46:53+00:00,LONG,4590.469999999999,4590.469999999999,4580.469999999999,10.0,0.22000000000025466,0.5045,4588.840,-1.630,4590.170,-0.300,4591.090,0.620,4591.000,0.530
1777384014666,2026-04-28T13:46:54+00:00,LONG,4590.57,4590.57,4580.469999999999,10.100000000000364,0.22000000000025466,0.5004,4588.930,-1.640,4590.220,-0.350,4591.160,0.590,4590.990,0.420
1777384033331,2026-04-28T13:47:13+00:00,LONG,4590.57,4590.57,4580.469999999999,10.100000000000364,0.22000000000025466,0.4967,4590.490,-0.080,4591.700,1.130,4591.580,1.010,4591.240,0.670
1777384429209,2026-04-28T13:53:49+00:00,SHORT,4581.469999999999,4590.700000000001,4581.469999999999,9.230000000001382,0.22000000000025466,0.4816,4582.640,-1.170,4581.990,-0.520,4580.590,0.880,4580.340,1.130
1777384441450,2026-04-28T13:54:01+00:00,SHORT,4581.43,4590.700000000001,4581.43,9.270000000000437,0.21999999999934516,0.5,4581.880,-0.450,4581.000,0.430,4581.200,0.230,4580.970,0.460
1777384953771,2026-04-28T14:02:33+00:00,SHORT,4568.58,4578.17,4568.58,9.590000000000146,0.22000000000025466,0.4629,4569.900,-1.320,4570.720,-2.140,4567.160,1.420,4567.940,0.640
1777384954985,2026-04-28T14:02:34+00:00,SHORT,4567.9,4578.17,4567.9,10.270000000000437,0.22000000000025466,0.5389,4570.010,-2.110,4570.320,-2.420,4568.750,-0.850,4568.210,-0.310
1777384982878,2026-04-28T14:03:02+00:00,SHORT,4567.9,4578.17,4567.9,10.270000000000437,0.22000000000025466,0.5,4569.110,-1.210,4567.320,0.580,4568.660,-0.760,4569.540,-1.640
1777385000188,2026-04-28T14:03:20+00:00,SHORT,4567.27,4578.17,4567.27,10.899999999999636,0.22000000000025466,0.4624,4567.850,-0.580,4568.810,-1.540,4569.830,-2.560,4570.280,-3.010
1777385080367,2026-04-28T14:04:40+00:00,SHORT,4566.91,4578.17,4566.91,11.260000000000218,0.22000000000025466,0.4914,4567.290,-0.380,4567.920,-1.010,4567.030,-0.120,4568.640,-1.730
1777385844970,2026-04-28T14:17:24+00:00,LONG,4573.93,4573.93,4564.65,9.280000000000655,0.21999999999934516,0.5,4575.000,1.070,4574.510,0.580,4573.910,-0.020,4577.420,3.490
1777385848413,2026-04-28T14:17:28+00:00,LONG,4573.93,4573.93,4564.65,9.280000000000655,0.22000000000025466,0.5001,4574.610,0.680,4574.110,0.180,4575.360,1.430,4577.940,4.010
1777385849812,2026-04-28T14:17:29+00:00,LONG,4574.719999999999,4574.719999999999,4564.65,10.069999999999709,0.22000000000025466,0.5,4574.180,-0.540,4574.790,0.070,4575.320,0.600,4577.590,2.870
1777385856763,2026-04-28T14:17:36+00:00,LONG,4574.93,4574.93,4564.65,10.280000000000655,0.22000000000025466,0.5,4574.660,-0.270,4574.100,-0.830,4575.020,0.090,4575.720,0.790
1777385858158,2026-04-28T14:17:38+00:00,LONG,4575.24,4575.24,4564.65,10.590000000000146,0.22000000000025466,0.5,4574.360,-0.880,4573.800,-1.440,4576.380,1.140,4575.600,0.360
1777385859469,2026-04-28T14:17:39+00:00,LONG,4575.37,4575.37,4564.65,10.720000000000255,0.22000000000025466,0.5,4574.180,-1.190,4574.410,-0.960,4576.370,1.000,4576.250,0.880
1777385878272,2026-04-28T14:17:58+00:00,LONG,4575.37,4575.37,4564.65,10.720000000000255,0.22000000000025466,0.5,4574.830,-0.540,4577.060,1.690,4577.960,2.590,4573.660,-1.710
1777385879566,2026-04-28T14:17:59+00:00,LONG,4575.37,4575.37,4564.65,10.720000000000255,0.21999999999934516,0.5375,4574.880,-0.490,4577.270,1.900,4577.570,2.200,4573.390,-1.980
1777385887516,2026-04-28T14:18:07+00:00,LONG,4575.37,4575.37,4564.65,10.720000000000255,0.22000000000025466,0.5,4577.470,2.100,4577.330,1.960,4575.690,0.320,4572.300,-3.070
1777385888862,2026-04-28T14:18:08+00:00,LONG,4576.27,4576.27,4565.02,11.25,0.22000000000025466,0.4816,4577.600,1.330,4577.450,1.180,4575.840,-0.430,4571.940,-4.330
1777385890559,2026-04-28T14:18:10+00:00,LONG,4576.42,4576.42,4565.125,11.295000000000073,0.21999999999934516,0.4995,4577.270,0.850,4577.900,1.480,4576.010,-0.410,4571.740,-4.680
1777385891709,2026-04-28T14:18:11+00:00,LONG,4577.6900000000005,4577.6900000000005,4565.125,12.56500000000051,0.22000000000025466,0.5099,4577.370,-0.320,4577.930,0.240,4576.350,-1.340,4572.310,-5.380
1777385894169,2026-04-28T14:18:14+00:00,LONG,4577.84,4577.84,4565.125,12.715000000000146,0.21999999999934516,0.5001,4577.600,-0.240,4577.430,-0.410,4576.020,-1.820,4572.370,-5.470
1777385900018,2026-04-28T14:18:20+00:00,LONG,4577.87,4577.87,4565.125,12.74499999999989,0.22000000000025466,0.5,4577.420,-0.450,4575.880,-1.990,4574.590,-3.280,4573.000,-4.870
1777388397618,2026-04-28T14:59:57+00:00,LONG,4574.83,4574.83,4565.34,9.489999999999782,0.21999999999934516,0.5097,4575.060,0.230,4576.330,1.500,4578.290,3.460,4579.500,4.670
1777388400177,2026-04-28T15:00:00+00:00,LONG,4574.860000000001,4574.860000000001,4565.34,9.520000000000437,0.22000000000025466,0.5,4575.820,0.960,4576.740,1.880,4579.240,4.380,4579.940,5.080
1777388404410,2026-04-28T15:00:04+00:00,LONG,4575.6,4575.6,4565.34,10.260000000000218,0.22000000000025466,0.5129,4574.920,-0.680,4578.120,2.520,4580.430,4.830,4581.470,5.870
1777388413963,2026-04-28T15:00:13+00:00,LONG,4575.969999999999,4575.969999999999,4565.34,10.6299999999992,0.22000000000025466,0.4985,4577.730,1.760,4579.390,3.420,4580.560,4.590,4581.080,5.110
1777388416407,2026-04-28T15:00:16+00:00,LONG,4576.3099999999995,4576.3099999999995,4565.34,10.969999999999345,0.22000000000025466,0.5011,4578.120,1.810,4579.520,3.210,4580.680,4.370,4580.770,4.460
1777388417714,2026-04-28T15:00:17+00:00,LONG,4576.98,4576.98,4565.35,11.6299999999992,0.21999999999934516,0.5064,4577.330,0.350,4579.920,2.940,4580.280,3.300,4579.410,2.430
1777388419012,2026-04-28T15:00:19+00:00,LONG,4577.549999999999,4577.549999999999,4565.9400000000005,11.609999999998763,0.21999999999934516,0.4979,4578.130,0.580,4580.170,2.620,4580.150,2.600,4579.890,2.340
1777388420560,2026-04-28T15:00:20+00:00,LONG,4577.9400000000005,4577.9400000000005,4566.110000000001,11.829999999999927,0.22000000000025466,0.5374,4578.320,0.380,4580.120,2.180,4580.150,2.210,4580.080,2.140
1777388421839,2026-04-28T15:00:21+00:00,LONG,4578.08,4578.08,4566.32,11.760000000000218,0.22000000000025466,0.5031,4577.890,-0.190,4579.630,1.550,4580.180,2.100,4580.020,1.940
1777388424029,2026-04-28T15:00:24+00:00,LONG,4578.08,4578.08,4566.82,11.260000000000218,0.22000000000025466,0.4963,4578.770,0.690,4580.120,2.040,4580.280,2.200,4579.810,1.730
1777388428131,2026-04-28T15:00:28+00:00,LONG,4578.34,4578.34,4567.01,11.329999999999927,0.22000000000025466,0.4982,4579.130,0.790,4580.460,2.120,4579.890,1.550,4580.170,1.830
1777388429867,2026-04-28T15:00:29+00:00,LONG,4578.91,4578.91,4567.24,11.670000000000073,0.2000000000007276,0.5375,4579.770,0.860,4580.580,1.670,4579.500,0.590,4579.260,0.350
1777388431164,2026-04-28T15:00:31+00:00,LONG,4579.280000000001,4579.280000000001,4567.24,12.040000000000873,0.22000000000025466,0.5031,4580.180,0.900,4580.250,0.970,4580.140,0.860,4579.260,-0.020
1777388433516,2026-04-28T15:00:33+00:00,LONG,4579.299999999999,4579.299999999999,4567.24,12.05999999999949,0.22000000000025466,0.5,4579.850,0.550,4580.150,0.850,4581.490,2.190,4579.010,-0.290
1777388436370,2026-04-28T15:00:36+00:00,LONG,4580.35,4580.35,4567.24,13.110000000000582,0.22000000000025466,0.5,4580.060,-0.290,4580.160,-0.190,4581.300,0.950,4579.400,-0.950
1777388443356,2026-04-28T15:00:43+00:00,LONG,4580.35,4580.35,4567.24,13.110000000000582,0.22000000000025466,0.5002,4580.180,-0.170,4579.940,-0.410,4581.180,0.830,4579.010,-1.340
1777388445676,2026-04-28T15:00:45+00:00,LONG,4580.58,4580.58,4567.4400000000005,13.139999999999418,0.22000000000025466,0.5,4580.150,-0.430,4581.230,0.650,4581.340,0.760,4577.250,-3.330
1777388462033,2026-04-28T15:01:02+00:00,LONG,4580.6900000000005,4580.6900000000005,4567.4400000000005,13.25,0.21999999999934516,0.4854,4581.040,0.350,4579.890,-0.800,4579.420,-1.270,4576.310,-4.380
1777388463266,2026-04-28T15:01:03+00:00,LONG,4581.280000000001,4581.280000000001,4567.58,13.700000000000728,0.22000000000025466,0.4988,4580.500,-0.780,4580.070,-1.210,4579.230,-2.050,4576.480,-4.800
1777493244705,2026-04-29T20:07:24+00:00,LONG,4553.16,4553.16,4544.01,9.149999999999636,0.22000000000025466,0.5238,4552.420,-0.740,4553.290,0.130,4552.490,-0.670,4551.700,-1.460
1777493246348,2026-04-29T20:07:26+00:00,LONG,4553.37,4553.37,4544.01,9.359999999999673,0.21999999999934516,0.4994,4552.650,-0.720,4553.240,-0.130,4552.270,-1.100,4551.480,-1.890
1777493260379,2026-04-29T20:07:40+00:00,LONG,4553.37,4553.37,4544.09,9.279999999999745,0.22000000000025466,0.5044,4553.060,-0.310,4552.210,-1.160,4552.460,-0.910,4552.480,-0.890
1777536246362,2026-04-30T08:04:06+00:00,LONG,4611.09,4611.09,4600.34,10.75,0.22000000000025466,0.5422,4613.460,2.370,4615.930,4.840,4620.140,9.050,4627.060,15.970
1777536252965,2026-04-30T08:04:12+00:00,LONG,4613.9,4613.9,4600.34,13.55999999999949,0.22000000000025466,0.5027,4615.280,1.380,4616.660,2.760,4622.770,8.870,4627.190,13.290
1777536254307,2026-04-30T08:04:14+00:00,LONG,4615.610000000001,4615.610000000001,4600.34,15.270000000000437,0.22000000000025466,0.4963,4615.850,0.240,4618.180,2.570,4622.150,6.540,4627.970,12.360
1777536259461,2026-04-30T08:04:19+00:00,LONG,4615.610000000001,4615.610000000001,4600.34,15.270000000000437,0.22000000000025466,0.486,4615.430,-0.180,4620.140,4.530,4623.300,7.690,4629.680,14.070
1777536262066,2026-04-30T08:04:22+00:00,LONG,4615.74,4615.74,4600.34,15.399999999999636,0.22000000000025466,0.4938,4615.040,-0.700,4622.940,7.200,4623.420,7.680,4629.230,13.490
1777536263365,2026-04-30T08:04:23+00:00,LONG,4615.84,4615.84,4600.48,15.360000000000582,0.22000000000025466,0.5368,4615.590,-0.250,4624.330,8.490,4623.230,7.390,4628.760,12.920
1777536269859,2026-04-30T08:04:29+00:00,LONG,4616.15,4616.15,4601.0,15.149999999999636,0.21999999999934516,0.5012,4620.080,3.930,4625.150,9.000,4627.280,11.130,4626.790,10.640
1777536271058,2026-04-30T08:04:31+00:00,LONG,4617.13,4617.13,4601.38,15.75,0.22000000000025466,0.4872,4619.940,2.810,4624.130,7.000,4627.360,10.230,4627.100,9.970
1777536272260,2026-04-30T08:04:32+00:00,LONG,4618.65,4618.65,4601.38,17.269999999999527,0.21999999999934516,0.5455,4621.770,3.120,4623.500,4.850,4626.230,7.580,4627.040,8.390
