bar_start_ms,open,high,low,close
1727744400000,2636.46650,2639.87350,2635.55500,2639.85350
1727748000000,2639.87000,2640.09000,2635.06850,2636.51150
1727751600000,2636.49500,2638.70650,2634.62050,2638.06350
1727755200000,2638.06500,2640.47500,2637.52050,2639.65950
1727758800000,2639.65650,2644.40000,2639.63150,2643.16050
1727762400000,2643.17050,2645.61150,2642.67350,2645.35850
1727766000000,2645.39350,2647.49150,2641.79500,2645.67500
1727769600000,2645.69500,2646.84000,2642.49500,2646.60350
1727773200000,2646.62500,2649.34500,2645.45650,2648.76500
1727776800000,2648.77500,2650.59500,2648.35000,2650.39850
1727780400000,2650.44000,2652.13000,2646.96850,2650.34650
1727784000000,2650.31500,2656.74000,2650.26150,2651.62000
1727787600000,2651.61000,2671.84350,2648.06500,2668.29650
1727791200000,2668.35500,2670.09500,2657.42150,2659.09050
1727794800000,2659.14500,2665.46950,2653.97150,2663.48350
1727798400000,2663.50000,2673.16150,2661.34500,2666.52850
1727802000000,2666.54050,2671.78450,2661.30950,2662.48150
1727805600000,2662.44450,2665.03050,2657.65000,2661.13850
1727809200000,2661.09950,2664.36850,2658.26150,2658.75650
1727812800000,2658.74500,2664.07500,2657.93500,2663.42500
1727820000000,2663.28000,2663.30000,2661.27550,2662.14000
1727823600000,2662.17000,2662.30000,2660.21000,2660.40650
1727827200000,2660.39500,2660.69150,2657.03500,2657.52000
1727830800000,2657.57050,2662.09150,2656.37000,2660.70000
1727834400000,2660.70650,2661.26850,2658.89850,2660.20650
1727838000000,2660.19500,2661.59650,2655.15000,2655.44650
1727841600000,2655.42000,2656.57500,2652.72650,2654.15150
1727845200000,2654.17000,2656.27700,2644.59000,2648.09500
1727848800000,2648.10000,2650.86000,2647.27000,2649.81350
1727852400000,2649.74850,2655.58000,2649.55350,2655.48000
1727856000000,2655.49000,2655.89000,2648.69500,2652.50350
1727859600000,2652.54050,2655.62000,2651.62000,2653.01000
1727863200000,2653.02000,2654.44000,2648.87650,2649.20550
1727866800000,2649.20500,2652.67350,2648.04000,2649.61650
1727870400000,2649.65850,2653.01000,2643.86650,2649.67650
1727874000000,2649.69000,2660.88450,2649.33350,2659.51800
1727877600000,2659.61850,2663.41800,2647.50000,2648.15050
1727881200000,2648.16550,2650.72650,2641.16450,2649.98350
1727884800000,2650.02500,2652.35150,2648.14650,2649.78150
1727888400000,2649.72950,2652.87000,2647.22850,2652.24000
1727892000000,2652.25150,2655.98500,2651.21000,2654.14650
1727895600000,2654.13650,2659.02650,2653.75650,2658.67650
1727899200000,2658.69950,2659.95000,2658.37000,2658.80000
1727906400000,2658.80000,2660.38000,2658.59000,2659.56450
1727910000000,2659.56950,2661.22800,2659.45150,2660.33500
1727913600000,2660.34500,2662.99500,2657.51500,2657.87000
1727917200000,2657.87500,2658.96350,2655.06050,2658.32000
