bar_start_ms,open,high,low,close
1757390400000,23767.48350,23816.00550,23703.05550,23809.00000
1757404800000,23810.50000,23861.50550,23648.00000,23719.50000
1757419200000,23721.07200,23742.01100,23632.00000,23720.50550
1757433600000,23721.02200,23774.99450,23696.42800,23766.00000
1757448000000,23764.00550,23819.66100,23757.98350,23812.95000
1757462400000,23813.14450,23846.98900,23796.10000,23818.93900
1757476800000,23818.49450,23856.00000,23795.95000,23830.50550
1757491200000,23829.49450,23886.00000,23684.98900,23756.50000
1757505600000,23759.57200,23788.50550,23598.50550,23616.01100
1757520000000,23615.57200,23650.00550,23590.95000,23624.51100
1757534400000,23624.07200,23631.19450,23584.97800,23622.60000
1757548800000,23623.19450,23650.00000,23608.50000,23638.50000
1757563200000,23638.06100,23671.98900,23582.94450,23669.50550
1757577600000,23668.50000,23697.98350,23558.07200,23687.49450
1757592000000,23688.50550,23791.49450,23638.05000,23663.92800
1757606400000,23664.49450,23742.00000,23653.43350,23739.06100
1757620800000,23738.42800,23766.99450,23735.47800,23754.23900
1757635200000,23755.00000,23764.56650,23707.47800,23719.99450
1757649600000,23718.55000,23776.00000,23706.50000,23738.00000
1757664000000,23741.45000,23795.51650,23600.98900,23648.42800
1757678400000,23647.50000,23722.47800,23644.50000,23688.56100
1757692800000,23687.49450,23731.00000,23677.97800,23719.98350
1757707200000,23717.99450,23721.98900,23693.45000,23701.00000
1757880000000,23712.10000,23729.05000,23712.10000,23722.81650
1757894400000,23722.47800,23724.39450,23657.43900,23691.51650
1757908800000,23691.06650,23801.06650,23682.92800,23792.52200
1757923200000,23788.55000,23856.50550,23732.50000,23798.49450
1757937600000,23799.43900,23852.50550,23664.50000,23743.50550
1757952000000,23742.51650,23764.05000,23714.43350,23733.05000
1757966400000,23733.43350,23745.81100,23719.52800,23722.08900
1757980800000,23722.75000,23751.00000,23705.99450,23743.56100
1757995200000,23745.01100,23789.51100,23735.48350,23737.01100
1758009600000,23738.01100,23747.98900,23601.98350,23610.00000
1758024000000,23609.01100,23637.51100,23380.43350,23388.50000
1758038400000,23389.50000,23413.00550,23315.02200,23412.07200
1758052800000,23411.50000,23413.43350,23388.44450,23405.22800
1758067200000,23405.91650,23409.38350,23371.00550,23386.50000
1758081600000,23385.94450,23424.45000,23375.00550,23408.98900
1758096000000,23409.98900,23473.99450,23291.43350,23313.48900
1758110400000,23314.44450,23452.56650,23283.00550,23332.48350
1758124800000,23334.49450,23435.55000,23302.49450,23384.00550
1758139200000,23383.50000,23452.96650,23359.97800,23449.38900
1758153600000,23450.06650,23509.00550,23397.44450,23468.48900
1758168000000,23470.48900,23513.92800,23416.52200,23495.01650
1758182400000,23492.51650,23692.50000,23492.51650,23621.50000
1758196800000,23616.93350,23686.98900,23568.42800,23625.42800
1758211200000,23624.98900,23720.42800,23599.55000,23707.98900
1758225600000,23705.99450,23729.92200,23674.43350,23727.21100
1758240000000,23726.48900,23736.20000,23673.06100,23691.49450
1758254400000,23690.98350,23736.00550,23651.55550,23721.00000
1758268800000,23718.98900,23788.57200,23605.48350,23624.57200
1758283200000,23626.48350,23706.50000,23596.44450,23666.50550
