ts,o,h,l,c,v
1775518800,24144.6250,24153.4075,24144.6250,24145.9920,316
1775519100,24144.7115,24149.6300,24142.9135,24149.3635,384
1775519400,24150.1520,24157.8510,24140.0275,24141.3800,420
1775519700,24141.6120,24144.7225,24133.5110,24133.7225,442
1775520000,24133.8910,24148.7280,24133.2900,24145.4075,564
1775520300,24146.1465,24149.7995,24142.6120,24148.1190,429
1775520600,24147.4130,24162.2885,24146.9615,24160.4560,467
1775520900,24160.4185,24162.4975,24149.8965,24151.7115,348
1775521200,24151.5970,24153.2225,24141.2570,24144.8580,408
1775521500,24145.0000,24154.4615,24144.2735,24144.2735,339
1775521800,24144.2885,24153.3840,24142.4890,24149.7500,366
1775522100,24149.4725,24149.8635,24142.6520,24142.8745,231
1775522400,24143.7335,24148.0385,24143.7335,24144.7555,281
1775522700,24145.6300,24155.9755,24142.8825,24145.8800,572
1775523000,24145.7335,24150.3580,24143.0330,24147.0915,578
1775523300,24147.0220,24148.6630,24129.8910,24130.9560,634
1775523600,24131.1025,24131.1025,24115.5915,24123.7720,1394
1775523900,24123.6245,24130.8745,24109.5385,24126.5970,1175
1775524200,24126.3635,24153.6575,24123.3605,24146.2460,1291
1775524500,24146.1270,24189.2735,24145.2225,24177.2335,1564
1775524800,24177.3690,24178.7720,24155.1065,24159.8800,1185
1775525100,24160.2500,24167.1395,24154.7280,24161.7335,919
1775525400,24162.4780,24166.1065,24143.2445,24147.8690,1028
1775525700,24148.0110,24149.5440,24122.4670,24124.7720,1257
1775526000,24125.2115,24136.6410,24124.9670,24133.3880,1060
1775526300,24133.6630,24148.4780,24132.7335,24148.4780,1004
1775526600,24148.6245,24153.1245,24138.2500,24139.6245,872
1775526900,24139.5275,24140.2390,24129.4890,24133.5970,906
1775527200,24134.0180,24141.5195,24110.8745,24138.6175,1466
1775527500,24138.6300,24140.6190,24103.4725,24108.3745,1338
1775527800,24108.7555,24110.3690,24079.7335,24086.9960,1438
1775528100,24086.8910,24109.1300,24086.6105,24108.3690,1179
1775528400,24108.3565,24109.8415,24100.5400,24102.6325,1057
1775528700,24102.8800,24114.6630,24099.3605,24109.8580,1012
1775529000,24109.7555,24113.3470,24103.1245,24105.4890,1089
1775529300,24105.6410,24108.0195,24057.5385,24065.7775,1383
1775529600,24065.4905,24072.3965,24056.8745,24059.7940,1339
1775529900,24060.5385,24071.6190,24053.3620,24053.8745,1303
1775530200,24053.9835,24056.6325,24019.5235,24029.7335,1480
1775530500,24029.9670,24034.4945,23999.7500,24008.6080,1530
1775530800,24008.7555,24012.3965,23997.6740,24003.6435,1451
1775531100,24003.5000,24013.7610,23984.1410,24007.1300,1503
1775531400,24007.1065,24018.6575,23999.8470,24004.8910,1338
1775531700,24004.3415,24018.1270,23997.6465,24015.4075,1185
1775532000,24015.0860,24016.2940,23996.8825,24012.1300,1156
1775532300,24012.2500,24027.9240,24009.7225,24024.1600,1095
1775532600,24024.3525,24035.5330,24024.3525,24028.5055,1125
1775532900,24028.6685,24039.4020,24022.7720,24038.7500,970
1775533200,24038.6520,24040.1025,24030.6465,24038.7335,815
1775533500,24038.6080,24051.3455,24035.7500,24046.3690,895
1775533800,24046.5000,24049.9725,24033.4835,24035.9890,883
1775534100,24036.1355,24043.5275,24031.5110,24042.7775,804
1775534400,24042.8745,24049.7830,24039.2445,24043.8800,919
1775534700,24043.6520,24043.6520,24033.3525,24041.8525,871
1775535000,24041.1410,24045.7475,24037.5055,24045.6245,666
1775535300,24045.7830,24047.4835,24026.8305,24029.1135,784
1775535600,24028.9920,24049.4670,24023.9945,24045.7585,1061
1775535900,24045.3745,24048.1520,24040.3910,24046.2225,651
1775536200,24046.7365,24061.8855,24044.0915,24053.3935,925
1775536500,24053.5085,24054.0220,24047.8525,24049.7225,828
1775536800,24050.0000,24058.4890,24049.6135,24058.0970,700
1775537100,24058.0110,24058.5900,24049.9945,24052.3715,693
1775537400,24052.6685,24056.3910,24047.4945,24051.2390,664
1775537700,24051.3580,24059.3910,24051.2060,24051.8690,615
1775538000,24051.7500,24061.0970,24046.2500,24047.9810,811
1775538300,24048.0165,24049.6300,24040.8580,24044.4670,864
1775538600,24044.2515,24047.1135,24033.1190,24034.9725,830
1775538900,24034.6135,24045.7115,24029.6270,24034.1010,860
1775539200,24034.1685,24056.3745,24030.7720,24056.1410,943
1775539500,24056.2390,24073.1010,24053.6355,24057.1355,938
1775539800,24057.5000,24079.3580,24057.2225,24075.6190,1037
1775540100,24077.6685,24080.1410,24068.8800,24072.0330,893
1775540400,24071.7720,24073.7060,24065.5125,24070.2610,574
1775540700,24070.3580,24089.3690,24068.5385,24087.2640,927
1775541000,24087.3470,24093.5495,24077.7405,24084.5345,755
1775541300,24084.8745,24088.7475,24076.8525,24077.9945,690
1775541600,24079.2585,24088.9185,24075.3305,24076.1245,843
1775541900,24075.8745,24081.1740,24072.4945,24075.3690,650
1775542200,24075.5440,24084.3910,24073.6135,24080.9945,591
1775542500,24080.8855,24084.5000,24077.2335,24082.1135,627
1775542800,24082.4890,24090.2335,24064.9185,24069.9890,804
1775543100,24069.8745,24073.6520,24052.2225,24055.5345,957
1775543400,24055.4615,24059.1300,24043.1135,24045.7720,1137
1775543700,24046.2390,24051.8800,24040.1470,24049.4185,924
1775544000,24049.5000,24049.8855,24037.0165,24038.2335,949
1775544300,24038.1685,24047.6120,24035.7665,24042.8415,811
1775544600,24043.5165,24058.2640,24040.2555,24053.0330,840
1775544900,24053.1575,24063.1685,24052.7115,24058.6245,830
1775545200,24059.4670,24066.2500,24054.0110,24058.8675,1093
1775545500,24058.6245,24070.1630,24052.4075,24059.7665,1030
1775545800,24059.5055,24060.4670,24049.3690,24050.7390,1038
1775546100,24050.6190,24056.7790,24045.6175,24049.5165,901
1775546400,24049.1245,24061.6285,24038.4890,24061.5030,911
1775546700,24060.9075,24072.8635,24056.7390,24070.3415,1022
1775547000,24069.7665,24075.5000,24050.5220,24051.9045,1076
1775547300,24051.1300,24071.2500,24051.0495,24067.8510,946
1775547600,24067.6190,24073.1025,24057.5440,24067.1135,770
1775547900,24067.3525,24069.8620,24053.6065,24061.7720,781
1775548200,24061.6355,24070.8620,24058.5440,24065.6080,758
1775548500,24065.3660,24073.3910,24062.1410,24073.3910,835
1775548800,24073.1270,24086.6520,24063.2280,24071.6685,1580
1775549100,24071.7555,24072.8745,24058.0235,24069.3800,1300
1775549400,24069.5165,24076.4725,24054.1215,24072.2720,1126
1775549700,24072.3910,24075.4780,24055.8745,24059.7665,1041
1775550000,24059.5110,24069.8420,24040.5055,24054.9130,1131
1775550300,24056.0000,24065.4945,24047.6300,24050.2695,1190
1775550600,24049.9890,24068.8855,24048.5235,24056.5495,1103
1775550900,24056.7115,24064.5000,24054.7280,24062.2775,1032
1775551200,24061.7500,24082.2475,24059.9020,24076.6520,963
1775551500,24076.3855,24080.4975,24068.2170,24070.7475,798
1775551800,24071.4075,24073.2445,24056.8800,24057.5915,958
1775552100,24057.8800,24080.1630,24055.1410,24077.7225,910
1775552400,24077.8690,24143.3805,24077.6465,24106.6305,1299
1775552700,24106.9080,24126.1470,24094.4725,24121.3580,1602
1775553000,24121.6685,24152.7645,24115.8635,24145.2720,1655
1775553300,24145.8855,24165.1355,24136.1190,24164.1410,1622
1775553600,24163.7795,24195.6490,24157.8855,24185.7775,1601
1775553900,24184.8745,24186.2830,24159.1355,24169.1360,1553
1775554200,24169.2735,24207.9505,24164.6245,24206.7720,1540
1775554500,24206.8360,24213.3965,24193.8800,24196.1410,1443
1775554800,24195.6195,24196.7610,24179.7720,24193.6300,1228
1775555100,24193.7500,24201.5330,24178.2405,24185.3800,1316
1775555400,24185.5970,24187.0110,24177.2570,24181.3690,1120
1775555700,24181.5000,24200.7665,24177.9045,24191.4700,1209
1775556000,24192.3935,24204.9945,24187.7170,24197.1465,1181
1775556300,24196.8965,24208.6325,24183.7280,24206.2610,1087
1775556600,24206.3880,24219.1065,24203.1140,24206.1525,1187
1775556900,24205.8910,24229.5085,24199.2170,24219.6355,1068
1775557200,24219.3800,24228.0000,24213.5165,24226.6230,1060
1775557500,24226.9945,24242.2885,24221.3910,24233.5440,1227
1775557800,24233.2555,24251.4945,24230.0860,24250.7665,1268
1775558100,24251.1245,24251.1245,24232.4185,24236.3800,1080
1775558400,24236.2665,24236.8805,24217.4960,24217.5165,966
1775558700,24217.2460,24222.7225,24202.6355,24215.0275,1132
1775559000,24214.2995,24226.7280,24211.8800,24219.3635,922
1775559300,24219.7060,24227.5275,24214.4020,24216.7665,761
1775559600,24219.2225,24230.7665,24201.6300,24206.4075,1051
1775559900,24206.6465,24218.1135,24202.9835,24202.9835,749
1775560200,24189.5810,24210.8785,24184.6470,24197.2775,1075
1775560500,24196.5920,24222.9870,24196.3510,24205.6435,1111
1775560800,24205.8580,24221.4670,24199.3660,24211.9890,830
1775561100,24211.7445,24212.5330,24146.2500,24179.7370,1016
1775561400,24180.3530,24182.0810,24142.3805,24147.6140,943
1775561700,24148.0000,24152.7555,24121.1085,24126.1580,915
1775562000,24126.4945,24143.1360,24115.3750,24119.4080,916
1775562300,24120.7885,24120.8420,24067.1305,24077.2665,1116
1775562600,24077.5975,24078.3660,24020.7005,24051.1355,1453
1775562900,24051.2445,24057.4835,24017.0130,24035.1250,1563
1775563200,24037.5220,24049.6465,24028.5805,24043.5220,1721
1775563500,24043.6245,24064.2830,24026.4780,24063.4560,1555
1775563800,24063.3855,24063.3855,24037.7445,24052.6245,1145
1775564100,24053.2570,24081.4190,24051.9185,24077.5055,1383
1775564400,24077.7500,24078.6135,24060.6105,24065.7225,1274
1775564700,24065.3605,24088.2115,24054.5055,24055.6025,1346
1775565000,24055.0900,24059.2610,24029.9780,24034.7775,1447
1775565300,24034.6465,24050.4810,24009.1575,24041.0165,1647
1775565600,24041.1465,24057.8910,24031.8690,24052.0165,1415
1775565900,24051.8855,24053.7280,24039.6080,24043.9130,1128
1775566200,24043.9945,24048.7500,24031.5915,24039.5275,1200
1775566500,24039.6465,24051.3895,24035.3635,24041.7720,1182
1775566800,24042.9960,24043.1135,24023.4725,24026.9130,1244
1775567100,24026.4725,24038.7420,23975.2335,24009.2885,1572
1775567400,24010.1630,24017.9780,23994.9945,23997.2625,1585
1775567700,23999.1245,24044.6415,23972.4670,24034.5085,1990
1775568000,24034.2280,24060.1300,24027.4835,24048.4780,1716
1775568300,24048.7280,24074.2500,24048.7280,24073.2665,1480
1775568600,24073.9835,24080.1080,24040.4890,24048.6520,1454
1775568900,24048.5165,24055.1355,24039.2335,24049.0000,1310
1775569200,24048.9075,24049.2610,24025.1065,24035.9700,1319
1775569500,24035.9945,24041.6025,24013.6410,24016.3525,1257
1775569800,24016.6410,24047.5195,24010.5275,24046.5220,1450
1775570100,24046.6135,24068.8910,24033.6465,24046.4905,1560
1775570400,24046.4670,24059.2665,24036.1355,24052.9725,1622
1775570700,24053.1300,24081.3745,24050.3305,24060.9780,1741
1775571000,24060.8965,24065.7390,24035.2555,24060.8745,1634
1775571300,24060.7445,24068.0055,24044.4920,24046.9130,1591
1775571600,24046.7390,24075.6245,24045.6300,24072.5220,1501
1775571900,24070.1190,24079.2610,24056.0055,24073.7695,1815
1775572200,24074.0860,24122.6340,24029.4810,24052.5970,2710
1775572500,24052.7610,24092.2280,24032.7475,24042.2445,2666
1775572800,24042.0180,24063.9670,24019.6175,24028.0165,2620
1775573100,24028.1520,24034.2610,23979.2445,23997.7500,2587
1775573400,23997.8635,24032.7610,23977.6135,24030.6740,2539
1775573700,24030.8910,24038.2500,23949.6190,23952.3690,2477
1775574000,23952.2555,23960.0165,23902.1740,23910.2335,2515
1775574300,23910.3525,23911.0970,23825.3745,23850.8825,2572
1775574600,23850.9075,23874.7665,23847.0110,23869.0000,2505
1775574900,23869.0195,23903.6320,23865.3065,23889.9510,2432
1775575200,23890.6910,23964.7935,23887.8580,23953.6910,2511
1775575500,23952.9785,23954.7085,23910.7970,23941.1975,2440
1775575800,23941.4295,23975.4425,23917.4585,23946.0020,2430
1775576100,23946.1900,23951.3255,23913.6445,23923.2175,2350
1775576400,23923.6925,23931.8285,23893.1700,23909.0355,2343
1775576700,23908.5620,23941.3920,23899.2335,23911.1785,2264
1775577000,23912.1355,23916.8230,23882.1935,23898.5610,2202
1775577300,23898.4310,23898.4310,23841.5475,23844.1190,2142
1775577600,23843.3910,23848.1055,23805.8210,23811.8945,2396
1775577900,23811.6005,23811.6005,23776.9035,23801.4175,2338
1775578200,23801.2700,23853.1755,23801.2700,23840.7310,2346
1775578500,23840.8335,23891.6525,23832.6815,23883.1655,2084
1775578800,23884.0365,23887.5100,23861.2040,23862.3380,2240
1775579100,23862.5945,23903.0785,23861.3325,23900.3880,2312
1775579400,23900.6875,23916.1000,23881.2900,23906.2875,2206
1775579700,23905.6290,23927.2910,23881.3680,23890.5545,2115
1775580000,23890.7020,23905.2420,23877.1610,23888.2065,2063
1775580300,23888.8915,23914.9695,23886.5765,23910.4445,1989
1775580600,23910.0855,23921.8300,23891.6500,23918.2520,1970
1775580900,23917.9910,23962.5620,23914.1125,23942.1680,2198
1775581200,23942.0710,24069.4890,23939.3855,24010.3590,2407
1775581500,24010.2610,24021.2135,23978.0275,23979.1155,2366
1775581800,23980.3690,24002.6510,23976.2810,23991.1725,2088
1775582100,23991.2970,24013.7040,23980.9180,23995.8415,2037
1775582400,23996.0110,24032.2210,23985.2865,24027.7380,1975
1775582700,24029.3645,24049.4575,24014.6200,24023.8290,2294
1775583000,24023.0735,24039.8030,24013.5725,24039.1455,2146
1775583300,24038.8705,24044.8595,24009.5035,24020.9965,2025
1775583600,24020.7590,24040.7085,24014.1075,24038.3655,1909
1775583900,24038.6110,24073.4575,24037.6210,24054.4460,1949
1775584200,24053.9955,24066.3275,24046.9455,24056.7055,1822
1775584500,24055.6935,24055.7210,24032.5445,24035.0255,1821
1775584800,24035.3900,24068.5470,24024.4120,24060.4790,2017
1775585100,24057.5420,24064.2180,24043.2465,24048.1820,1871
1775585400,24047.9485,24053.9720,24030.9245,24034.5875,1814
1775585700,24034.6305,24046.1840,24021.1625,24027.4185,1907
1775586000,24027.4060,24029.4095,24003.5785,24019.6865,1926
1775586300,24019.6780,24029.0275,24004.2775,24020.3570,1784
1775586600,24020.6925,24064.4645,24015.9830,24061.3265,1972
1775586900,24061.7905,24129.1085,24061.4535,24091.9030,2368
1775587200,24091.5000,24093.1900,24058.4840,24062.7275,2027
1775587500,24063.1615,24069.0530,24049.8320,24067.4255,1902
1775587800,24068.1795,24085.7210,24062.5465,24072.7825,1862
1775588100,24072.5410,24074.5430,24048.6390,24058.0610,1793
1775588400,24057.7945,24070.3665,24050.5415,24052.9990,1804
1775588700,24053.1455,24053.6080,24033.3360,24042.5075,1771
1775589000,24042.3610,24048.8830,24030.9700,24043.0715,1748
1775589300,24043.6220,24058.6200,24038.0720,24055.3045,1769
1775589600,24055.0810,24058.0895,24021.9065,24026.1930,1828
1775589900,24027.7675,24037.6680,24020.1175,24027.2520,1949
1775590200,24026.9955,24035.4415,24016.6175,24029.3945,1770
1775590500,24029.1845,24032.7420,24013.2515,24019.9680,1645
1775590800,24019.6960,24022.5765,23986.6145,23999.9130,1920
1775591100,23999.5800,24002.2875,23976.4770,23980.5200,1863
1775591400,23980.0365,23983.1420,23942.5865,23947.9415,1931
1775591700,23947.5670,23948.6925,23911.0070,23936.7045,2147
1775592000,23936.2185,23962.3565,23925.7720,23946.5585,2003
1775592300,23946.2590,23947.1055,23917.8155,23937.6730,1915
1775592600,23937.2645,23969.2370,23935.6655,23966.5500,2079
1775592900,23966.6975,24103.0655,23960.1665,24084.4700,2440
1775593200,24085.2640,24128.7975,24030.4555,24058.9520,2682
1775593500,24058.8100,24061.9285,24023.6000,24050.0470,2376
1775593800,24049.8685,24056.5065,24037.4710,24044.8455,2193
1775594100,24044.6395,24046.6615,24024.5640,24036.2525,2110
1775594400,24035.7855,24088.5120,24030.9280,24072.5015,2177
1775594700,24072.6600,24155.9745,24056.6585,24117.9860,1659
1775595000,24118.2140,24173.3510,24118.2140,24154.1975,2416
1775595300,24154.3880,24211.8455,24154.3880,24200.5335,2290
1775595600,24200.9270,24228.9065,24178.1015,24212.5555,2234
1775595900,24213.2560,24224.2020,24192.1310,24224.0655,1857
1775596200,24224.2945,24230.0880,24211.8500,24221.0520,1572
1775602800,24343.4525,24486.8110,24342.5740,24428.0170,1957
1775603100,24427.6970,24486.3055,24427.1965,24449.0610,1819
1775603400,24448.6965,24461.6660,24438.5310,24446.1910,1353
1775603700,24445.9575,24446.9025,24426.8330,24433.8860,1313
1775604000,24432.9520,24454.7615,24425.0555,24450.2780,1121
1775604300,24449.4355,24462.3970,24435.7905,24438.3330,1052
1775604600,24439.0940,24515.2855,24275.9360,24496.9250,1162
1775604900,24493.9580,24676.2705,24478.4140,24656.3975,2590
1775605200,24656.5390,24670.9195,24604.5610,24610.0225,1963
1775605500,24606.8975,24638.4340,24601.1805,24636.9030,1507
1775605800,24636.5500,24702.9215,24631.1585,24684.8275,1896
1775606100,24685.2670,24757.7835,24674.3495,24748.1695,1781
1775606400,24748.2945,24818.2755,24748.2945,24780.1475,1844
1775606700,24779.2835,24785.6640,24749.3810,24770.4030,1525
1775607000,24770.0555,24799.1640,24752.4600,24798.6530,1476
1775607300,24799.0555,24819.5555,24797.4085,24809.1750,1151
1775607600,24809.1455,24896.8290,24806.5170,24892.8970,1837
1775607900,24893.0390,24920.4135,24875.9355,24880.7905,1864
1775608200,24880.5445,24891.0885,24864.8440,24868.0585,1486
1775608500,24867.7725,24876.0475,24854.9080,24865.0665,1501
1775608800,24864.1800,24872.3165,24852.0335,24853.0115,1375
1775609100,24853.1715,24896.6360,24845.3955,24882.0555,1684
1775609400,24882.2835,24884.5720,24870.9105,24876.7945,1483
1775609700,24877.2725,24895.8030,24864.6580,24885.1965,1496
1775610000,24886.0555,24925.5555,24880.1635,24887.9630,1918
1775610300,24888.3330,24896.4300,24862.6470,24875.4120,1909
1775610600,24875.0665,24902.5500,24873.6910,24893.6800,1769
1775610900,24893.4025,24897.1965,24879.6910,24888.0830,1753
1775611200,24887.8970,24890.2670,24872.0500,24882.5555,1715
1775611500,24882.7945,24899.8955,24863.6470,24875.5335,1709
1775611800,24875.6580,24878.6565,24847.8180,24851.3385,1517
1775612100,24851.0720,24887.6745,24842.5610,24884.3055,1568
1775612400,24884.2020,24891.4395,24869.2295,24880.0500,1535
1775612700,24879.8000,24930.2945,24875.7960,24921.5335,1623
1775613000,24921.9300,24935.5665,24917.5335,24926.8915,1449
1775613300,24926.4575,24929.5225,24908.5445,24915.5665,1443
1775613600,24915.2020,24923.6965,24903.7130,24907.4300,1560
1775613900,24908.0280,24940.1840,24906.4355,24927.1635,1518
1775614200,24927.4355,24932.9465,24919.0115,24922.4465,1418
1775614500,24922.5775,24929.7945,24896.1635,24898.8125,1474
1775614800,24898.6910,24906.3220,24882.0445,24901.1800,1437
1775615100,24900.9300,24909.5280,24896.4575,24901.4355,1276
1775615400,24901.8000,24920.4740,24899.3125,24919.9245,1476
1775615700,24919.8330,24932.8195,24915.4190,24923.5720,1362
1775616000,24923.4245,24928.6800,24916.6690,24922.9190,1297
1775616300,24923.2890,24936.8055,24922.8915,24932.0885,1324
1775616600,24932.1470,24943.1910,24918.0460,24925.1660,1239
1775616900,24925.5940,24932.4025,24920.8915,24928.5665,1179
1775617200,24929.0695,24943.6800,24928.5500,24934.9175,1212
1775617500,24934.9465,24942.0775,24928.4065,24933.4575,1062
1775617800,24933.2890,24939.5170,24931.1800,24937.1910,984
1775618100,24937.5665,24941.5335,24929.8015,24931.4120,935
1775618400,24931.1855,24941.4395,24930.3110,24936.4410,891
1775618700,24936.6745,24938.3220,24929.5335,24931.9355,1081
1775619000,24932.0720,24942.4245,24925.9245,24940.9300,1146
1775619300,24940.5555,24944.5995,24935.3000,24943.0280,1017
1775619600,24943.4575,24943.8275,24935.0405,24937.8055,816
1775619900,24937.5555,24942.7240,24935.0115,24942.1635,825
1775620200,24942.3055,24945.6800,24937.7960,24940.5665,668
1775620500,24940.7810,24945.7020,24937.2835,24945.4190,699
1775620800,24945.7240,24952.5570,24944.0665,24946.9380,988
1775621100,24947.2945,24948.1745,24940.2945,24944.0720,791
1775621400,24943.8000,24945.1635,24937.1855,24939.8440,704
1775621700,24939.6855,24946.5665,24935.5460,24939.0280,801
1775622000,24939.1965,24942.2725,24927.2945,24928.4300,850
1775622300,24928.7130,24934.4300,24921.0335,24927.8070,918
1775622600,24927.5790,24934.0500,24927.1470,24929.8275,917
1775622900,24930.0170,24936.1785,24928.7670,24929.2835,713
1775623200,24929.4630,24934.8000,24925.9245,24927.7185,735
1775623500,24927.3055,24932.7780,24924.0200,24925.8220,862
1775623800,24926.0500,24934.0335,24924.6660,24931.5310,797
1775624100,24931.1305,24938.4010,24930.1470,24936.9300,815
1775624400,24937.1675,24950.6690,24936.9135,24949.4630,886
1775624700,24949.6745,24960.1400,24949.0610,24958.8165,875
1775625000,24958.6635,24971.0280,24955.7020,24968.9300,816
1775625300,24968.8165,24990.8110,24968.0390,24969.8970,978
1775625600,24969.8110,24985.0665,24967.4245,24970.0680,858
1775625900,24970.0610,24983.7905,24968.2615,24981.7835,745
1775626200,24981.6525,24987.1910,24978.3110,24983.9740,820
1775626500,24983.8955,24987.0830,24978.5555,24979.0940,765
1775626800,24978.9410,24981.8000,24973.5115,24974.5720,661
1775627100,24974.4245,24977.6690,24968.8110,24974.0775,804
1775627400,24973.9245,24974.6635,24955.6525,24956.7020,871
1775627700,24956.4025,24967.9135,24956.4025,24959.0610,792
1775628000,24959.1415,24963.5500,24952.9575,24960.5445,1145
1775628300,24961.3000,24969.5500,24953.9355,24957.8000,1039
1775628600,24957.5555,24965.0170,24953.2835,24961.0280,1035
1775628900,24961.4300,24972.3220,24959.0790,24968.3915,806
1775629200,24968.2945,24988.0610,24967.0775,24984.5335,960
1775629500,24984.4025,24997.0335,24982.9300,24993.2890,1028
1775629800,24992.3110,25010.0665,24990.0170,24995.8165,1126
1775630100,24995.5940,25001.5335,24974.4575,24978.9080,1126
1775630400,24979.6690,24994.1580,24979.6690,24988.8165,987
1775630700,24989.3275,25003.3000,24986.9300,24992.1525,1074
1775631000,24992.2560,25023.5555,24992.0720,25019.4630,1214
1775631300,25019.5500,25025.0885,25012.0445,25021.6965,1165
1775631600,25021.1715,25030.4685,25011.3000,25019.0365,1516
1775631900,25018.7780,25031.8235,25006.5060,25013.9410,1343
1775632200,25013.3915,25030.5775,25012.2505,25027.1510,1299
1775632500,25027.1415,25031.9410,25014.9025,25024.4300,1152
1775632800,25024.3055,25027.0720,25001.4135,25001.9355,1189
1775633100,25001.7670,25006.4300,24992.2945,25003.7890,1248
1775633400,25003.4230,25016.0170,24994.7185,25009.2835,1327
1775633700,25009.1800,25012.8495,25004.4300,25009.9245,1094
1775634000,25010.2670,25016.4340,25004.0515,25007.9245,1048
1775634300,25008.7075,25018.6745,25004.5515,25012.4355,978
1775634600,25012.1580,25016.3030,24997.2240,24998.0335,1071
1775634900,24998.3955,25011.6510,24995.9080,25001.0445,1262
1775635200,25001.0460,25001.0460,24972.7905,24978.1855,1682
1775635500,24977.9600,24991.9410,24977.9600,24982.8385,1498
1775635800,24982.1525,24998.5995,24975.6855,24987.9300,1341
1775636100,24988.0610,24997.9300,24979.9340,24997.9300,1465
1775636400,24997.4465,25019.9575,24992.0555,25017.0830,1476
1775636700,25016.9300,25017.8165,24993.5735,24997.9465,1292
1775637000,24997.4065,24997.4065,24970.5665,24975.1935,1384
1775637300,24975.6965,24988.0830,24975.3125,24977.0280,1215
1775637600,24976.7130,24983.5390,24969.0225,24976.1690,1316
1775637900,24976.3970,24987.8385,24967.1800,24971.7890,1328
1775638200,24971.9355,24985.8860,24968.9105,24979.7780,1170
1775638500,24980.0610,24980.0610,24966.3970,24972.1990,1176
1775638800,24972.2890,24982.6470,24964.8400,24972.5460,1450
1775639100,24973.1910,24985.5500,24971.6415,24980.0500,1374
1775639400,24980.1690,24988.3055,24973.8110,24986.9300,1258
1775639700,24987.2835,25004.8110,24984.6910,25003.5500,1192
1775640000,25003.6910,25006.5610,24989.6690,24994.6855,1310
1775640300,24994.4190,25004.5640,24993.2670,25002.5555,1098
1775640600,25002.7725,25016.8345,24998.0460,25016.7240,1093
1775640900,25016.5280,25020.2700,24991.9355,25007.3110,1344
1775641200,25007.1675,25008.3330,24977.9520,24991.8330,1300
1775641500,24991.6525,25023.9135,24989.1605,25017.5255,1278
1775641800,25017.3000,25026.9435,25012.4410,25015.1800,1081
1775642100,25015.2945,25051.1400,25013.7755,25046.0200,1057
1775642400,25045.4190,25062.6635,25034.9270,25042.1935,1276
1775642700,25042.5555,25056.1635,25041.4465,25047.3125,1068
1775643000,25047.6360,25075.6510,25046.2075,25067.5460,1091
1775643300,25067.5170,25070.5665,25057.0335,25060.6690,1046
1775643600,25060.5390,25063.8220,25055.9190,25061.7075,903
1775643900,25061.4245,25062.5885,25046.0115,25046.0115,918
1775644200,25047.7890,25051.1525,25027.6910,25028.7615,986
1775644500,25029.0610,25047.0830,25028.9545,25043.8440,1036
1775644800,25043.5735,25044.4630,25014.5335,25018.4575,1206
1775645100,25018.9080,25035.2755,25015.4410,25035.0280,1279
1775645400,25034.6715,25049.7755,25034.6715,25044.7130,1000
1775645700,25044.7945,25049.7835,25028.7560,25031.4135,1071
1775646000,25030.6745,25039.5365,25027.2670,25029.7945,1067
1775646300,25029.5775,25044.0720,25023.1635,25041.0170,1031
1775646600,25041.2780,25042.0225,25021.4300,25024.1635,1068
1775646900,25023.8125,25027.3110,25015.9410,25023.3055,1043
1775647200,25023.1580,25035.0515,25021.0115,25030.3970,999
1775647500,25030.3055,25051.4465,25028.4630,25050.7240,964
1775647800,25050.8165,25058.9025,25050.3000,25055.4685,922
1775648100,25055.5060,25062.2130,25046.6415,25046.8140,900
1775648400,25046.4120,25056.4025,25036.9520,25053.3000,953
1775648700,25053.5475,25056.0775,25037.5515,25039.4245,885
1775649000,25039.5445,25051.0445,25037.2615,25048.4575,1022
1775649300,25048.1825,25049.6910,25033.3165,25034.6690,982
1775649600,25030.7020,25034.9300,25020.3220,25026.7240,1216
1775649900,25027.1525,25034.2890,25012.6910,25030.8275,1121
1775650200,25030.3860,25041.0555,25027.3195,25029.7835,1123
1775650500,25029.6855,25031.0445,25015.7905,25021.8110,1077
1775650800,25021.5775,25044.3030,25011.5500,25043.7020,1395
1775651100,25043.5280,25062.9135,25042.4465,25056.6855,1525
1775651400,25057.5610,25065.1525,25044.1915,25058.4190,1468
1775651700,25058.6470,25059.8290,25035.9285,25044.8000,1263
1775652000,25045.5665,25054.4355,25042.8275,25043.9215,1186
1775652300,25043.8165,25055.8385,25041.9575,25051.9685,1171
1775652600,25051.4135,25058.2240,25044.8860,25045.3220,1170
1775652900,25046.0060,25049.1895,25035.7100,25039.6910,1280
1775653200,25039.9065,25077.4215,25039.9065,25073.7960,1388
1775653500,25073.7700,25087.0610,25062.0445,25063.9410,1519
1775653800,25063.6690,25074.6785,25055.9465,25074.6785,1534
1775654100,25074.2945,25075.0115,25054.4270,25056.5335,1254
1775654400,25046.6965,25046.6965,24995.4175,25003.9190,987
1775654700,25003.6690,25027.1860,24999.2670,25020.0610,1740
1775655000,25019.8085,25035.1635,25015.8055,25027.6690,1472
1775655300,25027.3220,25031.0500,25018.6715,25023.8000,1323
1775655600,25024.0555,25026.5420,25007.0170,25019.6525,1432
1775655900,25019.4395,25049.9355,25017.6855,25029.4520,1514
1775656200,25029.6455,25051.0885,25028.1525,25047.8055,1353
1775656500,25047.9355,25051.4355,25035.5500,25043.7020,1353
1775656800,25043.5390,25065.9245,25041.5280,25060.0405,1456
