ts,o,h,l,c,v
1782099000,4197.8,4198.5,4192.4,4192.9,1387.0
1782099900,4192.9,4196.3,4188.4,4189.1,1746.0
1782100800,4189.4,4196.4,4188.1,4194.0,1570.0
1782101700,4194.2,4196.8,4191.8,4194.0,1130.0
1782102600,4194.1,4196.3,4191.8,4194.4,1140.0
1782103500,4194.3,4199.9,4193.8,4199.2,1527.0
1782104400,4199.1,4204.3,4196.9,4203.2,2115.0
1782105300,4203.1,4212.1,4202.0,4211.6,2541.0
1782106200,4211.6,4216.4,4206.7,4210.9,4145.0
1782107100,4211.0,4214.9,4207.9,4211.3,2005.0
1782108000,4211.7,4216.2,4209.0,4212.3,2510.0
1782108900,4212.3,4218.9,4211.7,4214.8,2723.0
1782109800,4214.6,4220.7,4212.9,4220.3,1998.0
1782110700,4220.4,4225.6,4215.1,4215.7,3386.0
1782111600,4216.0,4219.6,4215.4,4217.4,1982.0
1782112500,4217.9,4219.9,4213.9,4215.8,1862.0
1782113400,4215.7,4217.8,4210.1,4212.3,2228.0
1782114300,4212.2,4214.1,4206.6,4208.3,2055.0
1782115200,4208.3,4213.2,4206.6,4208.0,2018.0
1782116100,4208.0,4213.4,4207.0,4210.0,1516.0
1782117000,4209.5,4212.3,4207.0,4211.7,1303.0
1782117900,4211.5,4215.8,4210.2,4215.5,1414.0
1782118800,4215.5,4227.7,4214.2,4223.5,3143.0
1782119700,4223.5,4227.4,4220.8,4222.0,1890.0
1782120600,4222.3,4228.1,4219.3,4224.6,3157.0
1782121500,4224.8,4228.7,4222.1,4226.1,1554.0
1782122400,4226.7,4232.5,4225.9,4230.7,1914.0
1782123300,4230.6,4232.1,4226.1,4227.8,1500.0
1782124200,4228.1,4229.7,4225.8,4226.4,1039.0
1782125100,4226.5,4227.5,4221.3,4222.7,1573.0
1782126000,4222.5,4233.7,4222.5,4226.6,3696.0
1782126900,4225.9,4227.8,4221.5,4222.2,1100.0
1782127800,4222.0,4226.3,4220.0,4224.6,1922.0
1782128700,4224.5,4226.1,4219.1,4225.8,1630.0
1782129600,4225.9,4229.4,4223.3,4225.7,2350.0
1782130500,4225.5,4229.9,4224.1,4226.8,2546.0
1782131400,4226.4,4226.6,4218.8,4222.0,2437.0
1782132300,4222.0,4223.0,4210.2,4211.5,3498.0
1782133200,4211.6,4215.9,4207.0,4213.2,6851.0
1782134100,4213.0,4215.8,4203.8,4205.3,5537.0
1782135000,4205.3,4213.0,4201.1,4209.3,7109.0
1782135900,4209.7,4224.4,4205.8,4218.8,7663.0
1782136800,4218.7,4229.6,4212.2,4223.9,8018.0
1782137700,4224.0,4224.9,4209.3,4210.4,6016.0
1782138600,4210.1,4216.0,4204.6,4211.1,5385.0
1782139500,4211.1,4224.3,4211.0,4216.7,5599.0
1782140400,4216.8,4219.8,4212.9,4216.2,2944.0
1782141300,4215.9,4216.3,4206.4,4207.4,4175.0
1782142200,4207.3,4208.9,4197.2,4199.1,4812.0
1782143100,4199.0,4203.3,4187.2,4201.1,7179.0
1782144000,4200.9,4203.1,4192.4,4195.7,3512.0
1782144900,4195.3,4201.2,4194.0,4201.0,2751.0
1782145800,4200.7,4204.8,4199.2,4200.1,2356.0
1782146700,4199.9,4211.5,4198.7,4208.5,2884.0
1782147600,4208.4,4209.9,4204.3,4205.0,2179.0
1782148500,4204.8,4210.2,4201.3,4202.8,3228.0
1782149400,4202.6,4203.1,4194.9,4199.7,2787.0
1782150300,4199.8,4202.0,4198.1,4201.2,1255.0
1782151200,4201.4,4204.7,4200.5,4202.4,1077.0
1782152100,4202.4,4208.4,4202.3,4206.2,1722.0
1782153000,4206.5,4208.8,4204.1,4208.3,1246.0
1782153900,4208.2,4211.3,4207.7,4209.5,1248.0
1782154800,4209.6,4211.8,4209.0,4209.7,869.0
1782155700,4209.9,4210.2,4205.4,4205.4,1077.0
1782156600,4205.6,4208.7,4202.5,4203.1,1572.0
1782157500,4203.0,4210.3,4202.7,4209.3,2522.0
1782158400,4209.3,4212.3,4208.7,4209.1,991.0
1782159300,4209.0,4210.0,4207.0,4208.5,592.0
1782160200,4208.4,4212.0,4207.8,4211.0,712.0
1782161100,4211.1,4211.8,4209.1,4209.8,733.0
1782165600,4209.8,4212.8,4209.4,4210.6,916.0
1782166500,4210.7,4211.4,4208.8,4210.9,484.0
1782167400,4210.9,4213.2,4207.3,4208.0,1400.0
1782168300,4208.2,4208.7,4206.2,4207.9,789.0
1782169200,4208.0,4210.8,4207.5,4208.9,926.0
1782170100,4208.7,4210.0,4208.1,4209.0,566.0
1782171000,4208.7,4214.5,4208.7,4213.1,1538.0
1782171900,4213.0,4213.2,4204.5,4205.4,1981.0
1782172800,4205.0,4210.0,4195.6,4196.5,3927.0
1782173700,4196.4,4203.6,4195.9,4201.5,2537.0
1782174600,4201.6,4211.0,4199.5,4210.2,2438.0
1782175500,4210.3,4212.4,4207.0,4210.6,2670.0
1782176400,4210.5,4216.2,4202.2,4202.5,5876.0
1782177300,4202.7,4203.3,4187.9,4195.7,5743.0
1782178200,4195.2,4196.1,4170.9,4171.7,7550.0
1782179100,4171.6,4180.9,4167.1,4179.1,6240.0
1782180000,4179.4,4181.3,4166.6,4171.6,5051.0
1782180900,4171.8,4181.5,4171.4,4180.0,3328.0
1782181800,4179.9,4180.5,4170.3,4172.9,2624.0
1782182700,4172.8,4174.8,4164.4,4164.6,2503.0
1782183600,4165.0,4167.7,4156.4,4160.3,4579.0
1782184500,4159.9,4162.2,4148.4,4158.5,5259.0
1782185400,4158.5,4159.0,4151.1,4156.7,2687.0
1782186300,4156.4,4163.0,4154.0,4161.7,2435.0
1782187200,4162.1,4164.6,4159.1,4160.7,2113.0
1782188100,4160.3,4160.3,4154.5,4157.3,1693.0
1782189000,4157.2,4158.1,4152.5,4156.0,1965.0
1782189900,4156.2,4157.7,4132.0,4135.7,4833.0
1782190800,4135.9,4155.4,4132.8,4147.8,5283.0
1782191700,4147.5,4148.7,4141.1,4143.1,2117.0
1782192600,4143.1,4151.3,4134.9,4145.8,6091.0
1782193500,4145.4,4145.7,4134.6,4139.2,3573.0
1782194400,4139.3,4144.8,4129.0,4140.8,5647.0
1782195300,4140.9,4145.0,4132.4,4134.5,3271.0
1782196200,4134.3,4139.2,4128.7,4131.5,3193.0
1782197100,4131.6,4138.4,4128.1,4132.2,2897.0
1782198000,4132.2,4143.0,4127.5,4133.3,4635.0
1782198900,4133.5,4140.7,4131.4,4136.2,2156.0
1782199800,4136.0,4137.4,4121.0,4122.1,3677.0
1782200700,4122.6,4125.7,4114.0,4116.2,4230.0
1782201600,4116.2,4117.6,4108.2,4111.4,5133.0
1782202500,4111.2,4117.6,4109.6,4115.8,2483.0
1782203400,4115.7,4128.7,4114.0,4127.1,3560.0
1782204300,4127.0,4127.1,4119.4,4122.9,2209.0
1782205200,4122.8,4131.5,4122.0,4128.8,2715.0
1782206100,4129.0,4135.4,4126.6,4130.4,2414.0
1782207000,4130.5,4138.4,4130.1,4135.1,2295.0
1782207900,4135.1,4140.4,4132.9,4140.1,1422.0
1782208800,4140.0,4150.9,4139.9,4147.4,3858.0
1782209700,4147.4,4151.0,4144.3,4148.1,1898.0
1782210600,4148.1,4149.9,4141.7,4144.4,1804.0
1782211500,4144.2,4144.5,4137.3,4137.8,2457.0
1782212400,4137.8,4147.6,4135.3,4147.1,2763.0
1782213300,4146.7,4149.9,4142.1,4144.9,2929.0
1782214200,4144.6,4146.6,4136.2,4138.9,3123.0
1782215100,4138.6,4144.2,4135.8,4141.1,2653.0
1782216000,4141.3,4145.5,4130.5,4131.6,4209.0
1782216900,4131.6,4137.5,4128.9,4132.4,4626.0
1782217800,4132.5,4140.4,4131.7,4135.2,3234.0
1782218700,4135.6,4139.4,4130.0,4130.8,3713.0
1782219600,4131.0,4137.3,4125.4,4131.5,5978.0
1782220500,4131.1,4137.1,4122.9,4133.5,5877.0
1782221400,4133.7,4146.6,4127.1,4144.5,9423.0
1782222300,4144.3,4158.4,4142.1,4154.2,9439.0
1782223200,4153.3,4163.6,4150.6,4155.5,8674.0
1782224100,4155.7,4161.0,4146.3,4150.1,7847.0
1782225000,4150.1,4150.9,4140.4,4143.7,6126.0
1782225900,4143.8,4148.2,4141.2,4147.7,3975.0
1782226800,4148.0,4153.1,4140.8,4145.7,5372.0
1782227700,4146.0,4148.2,4141.2,4144.6,2659.0
1782228600,4144.7,4159.5,4144.1,4156.7,5195.0
1782229500,4156.9,4157.6,4151.8,4156.6,2545.0
1782230400,4156.8,4158.1,4151.4,4153.3,1784.0
1782231300,4153.6,4156.2,4150.8,4154.5,1766.0
1782232200,4154.3,4161.6,4153.2,4161.1,2208.0
1782233100,4161.2,4161.8,4149.2,4151.8,2655.0
1782234000,4151.6,4157.5,4147.6,4156.0,2769.0
1782234900,4156.1,4156.1,4147.8,4149.0,2743.0
1782235800,4149.1,4150.2,4145.5,4149.9,1750.0
1782236700,4150.0,4150.9,4145.3,4145.8,1364.0
1782237600,4145.9,4149.0,4141.8,4142.5,1827.0
1782238500,4141.9,4143.5,4138.4,4138.8,1586.0
1782239400,4138.8,4140.8,4133.8,4134.0,1992.0
1782240300,4134.1,4136.3,4130.6,4135.8,1831.0
1782241200,4135.8,4144.5,4134.7,4139.2,2402.0
1782242100,4139.6,4141.0,4135.1,4140.0,1485.0
1782243000,4139.9,4142.4,4138.4,4138.8,998.0
1782243900,4138.9,4139.6,4129.2,4129.7,2656.0
1782244800,4129.7,4131.1,4126.6,4127.9,1745.0
1782245700,4128.0,4129.4,4125.1,4128.6,1117.0
1782246600,4128.4,4129.5,4126.6,4128.6,653.0
1782247500,4128.1,4129.2,4126.5,4129.0,865.0
1782252000,4129.0,4131.9,4127.5,4131.2,1139.0
1782252900,4131.1,4132.8,4121.4,4123.1,3407.0
1782253800,4123.0,4125.4,4113.9,4121.0,3324.0
1782254700,4120.8,4126.1,4120.4,4121.4,2345.0
1782255600,4121.5,4121.5,4111.8,4117.0,2684.0
1782256500,4116.5,4117.9,4113.9,4114.6,1350.0
1782257400,4114.8,4115.5,4098.0,4103.4,5654.0
1782258300,4103.7,4118.4,4102.9,4116.6,4495.0
1782259200,4116.8,4129.8,4112.1,4124.8,6177.0
1782260100,4124.8,4127.0,4110.7,4117.2,4909.0
1782261000,4117.1,4118.2,4111.1,4112.8,2618.0
1782261900,4112.5,4117.5,4111.3,4114.6,2500.0
1782262800,4115.1,4115.5,4085.7,4107.3,13570.0
1782263700,4108.0,4118.6,4100.9,4115.6,5884.0
1782264600,4115.4,4120.1,4109.2,4110.1,4359.0
1782265500,4110.1,4110.5,4099.4,4106.2,4236.0
1782266400,4106.2,4113.0,4096.8,4097.0,4510.0
1782267300,4096.9,4098.0,4088.1,4090.3,5071.0
1782268200,4090.4,4094.0,4068.9,4074.4,8067.0
1782269100,4074.1,4086.6,4071.7,4077.8,4928.0
1782270000,4078.2,4082.4,4069.3,4074.6,3915.0
1782270900,4074.6,4075.7,4067.0,4073.5,3974.0
1782271800,4073.5,4086.9,4072.5,4086.0,4200.0
1782272700,4086.2,4088.1,4079.1,4080.2,2515.0
1782273600,4080.2,4081.2,4072.2,4075.5,2928.0
1782274500,4075.4,4084.0,4071.5,4080.0,3215.0
1782275400,4080.0,4083.6,4079.2,4080.3,1412.0
1782276300,4080.5,4083.7,4078.3,4081.1,1352.0
1782277200,4081.5,4086.8,4077.1,4084.2,2435.0
1782278100,4084.1,4091.3,4082.3,4090.1,2863.0
1782279000,4090.2,4103.3,4089.0,4094.5,5298.0
1782279900,4094.2,4097.2,4088.3,4093.1,2532.0
1782280800,4093.1,4114.2,4093.0,4113.4,5516.0
1782281700,4113.4,4114.8,4100.5,4104.9,4086.0
1782282600,4104.4,4111.2,4101.6,4109.2,2284.0
1782283500,4109.4,4111.9,4101.6,4104.5,2573.0
1782284400,4104.1,4107.9,4102.4,4103.2,1502.0
1782285300,4103.2,4104.7,4100.0,4101.4,1595.0
1782286200,4101.3,4102.3,4093.1,4099.8,2980.0
1782287100,4099.6,4103.2,4090.5,4091.7,2408.0
1782288000,4091.9,4095.4,4089.4,4091.1,1796.0
1782288900,4090.9,4097.8,4090.2,4097.6,2564.0
1782289800,4097.2,4104.7,4096.2,4100.2,2496.0
1782290700,4100.2,4100.3,4092.4,4093.3,1230.0
1782291600,4093.3,4095.2,4086.8,4093.4,2253.0
1782292500,4093.0,4096.1,4085.2,4086.4,2086.0
1782293400,4086.2,4089.8,4082.7,4085.8,2352.0
1782294300,4085.6,4088.3,4081.4,4082.0,1658.0
1782295200,4082.1,4083.6,4076.1,4078.6,2327.0
1782296100,4078.0,4078.1,4072.1,4077.5,2341.0
1782297000,4077.5,4084.0,4073.6,4081.9,2579.0
1782297900,4081.7,4082.6,4071.1,4072.4,2109.0
1782298800,4072.6,4075.4,4061.3,4062.3,4636.0
1782299700,4062.4,4063.5,4053.9,4060.5,5287.0
1782300600,4060.3,4068.1,4059.8,4062.4,3541.0
1782301500,4062.2,4072.7,4055.5,4063.0,6297.0
1782302400,4062.9,4065.0,4051.3,4054.2,6702.0
1782303300,4054.1,4058.5,4022.9,4031.8,13545.0
1782304200,4032.0,4037.2,4022.9,4029.6,10183.0
1782305100,4029.4,4034.0,4003.2,4003.8,12757.0
1782306000,4003.8,4011.3,3982.4,3987.6,26060.0
1782306900,3987.5,3993.3,3980.3,3991.3,11890.0
1782307800,3991.3,4035.2,3990.0,4031.9,19269.0
1782308700,4032.2,4060.0,4025.8,4054.8,17229.0
1782309600,4054.7,4057.9,4035.9,4037.0,13419.0
1782310500,4037.1,4045.6,4031.4,4041.2,8733.0
1782311400,4041.2,4052.1,4028.1,4033.1,8216.0
1782312300,4033.0,4033.0,4020.0,4025.4,6900.0
1782313200,4025.6,4027.4,4014.0,4019.2,6648.0
1782314100,4019.0,4032.3,4016.6,4032.0,6677.0
1782315000,4032.0,4032.6,4018.2,4023.1,3822.0
1782315900,4023.2,4034.2,4017.0,4019.5,5399.0
1782316800,4019.5,4024.0,4012.5,4019.9,5019.0
1782317700,4019.9,4034.3,4018.5,4033.1,4321.0
1782318600,4033.1,4039.8,4026.4,4028.7,6339.0
1782319500,4028.7,4029.2,4023.3,4023.7,2356.0
1782320400,4023.9,4028.5,4021.3,4022.8,2941.0
1782321300,4023.1,4024.5,4007.0,4007.4,7126.0
1782322200,4007.6,4008.2,3999.6,4001.6,5896.0
1782323100,4001.3,4004.3,3989.5,3989.7,5226.0
1782324000,3989.9,4009.5,3975.8,4005.5,11264.0
1782324900,4005.8,4009.5,3996.6,4007.2,5549.0
1782325800,4007.8,4011.9,3998.5,4000.7,3514.0
1782326700,4000.5,4001.6,3993.9,3998.3,3253.0
1782327600,3998.6,4002.2,3990.1,3993.3,3578.0
1782328500,3993.2,4001.3,3990.7,4000.8,2552.0
1782329400,4000.9,4005.5,3996.5,4000.0,2034.0
1782330300,3999.7,4008.4,3997.4,4004.9,3728.0
1782331200,4005.3,4020.0,4001.6,4012.6,3491.0
1782332100,4012.6,4018.2,4009.4,4017.5,2098.0
1782333000,4017.4,4018.4,4013.0,4016.3,1191.0
1782333900,4016.3,4018.4,4013.7,4016.4,1017.0
1782338400,4018.1,4024.9,4016.3,4017.2,1988.0
1782339300,4017.6,4018.9,4016.0,4018.1,910.0
1782340200,4018.1,4022.9,4015.1,4018.2,1961.0
1782341100,4018.7,4018.7,4008.7,4012.2,2005.0
1782342000,4012.3,4014.8,4006.3,4010.8,2907.0
1782342900,4011.0,4016.7,4010.8,4014.0,1723.0
1782343800,4014.2,4034.3,4013.9,4030.1,4323.0
1782344700,4029.8,4033.1,4024.7,4028.0,2732.0
1782345600,4027.8,4031.8,4019.1,4020.8,4012.0
1782346500,4021.0,4021.9,4010.7,4012.1,4960.0
1782347400,4011.7,4012.1,3996.8,4001.3,5876.0
1782348300,4001.2,4016.8,3994.0,4006.6,6824.0
1782349200,4006.7,4021.7,3997.4,4002.2,8498.0
1782350100,4002.2,4015.5,3999.2,4005.9,5080.0
1782351000,4005.7,4011.3,3992.3,3997.5,6767.0
1782351900,3997.3,4004.3,3987.6,3992.1,5164.0
1782352800,3992.4,3997.5,3976.5,3983.3,7041.0
1782353700,3983.6,4006.7,3982.9,4002.3,6110.0
1782354600,4002.2,4003.8,3990.0,3994.2,4875.0
1782355500,3994.0,4000.6,3991.2,3998.7,3603.0
1782356400,3998.6,4005.6,3981.5,3986.1,5099.0
1782357300,3986.0,3998.7,3983.0,3991.8,3806.0
1782358200,3991.5,3993.1,3984.3,3990.7,2674.0
1782359100,3990.7,4016.7,3989.9,4011.3,5957.0
1782360000,4011.1,4013.4,4005.0,4005.0,2664.0
1782360900,4005.0,4013.8,4002.7,4010.3,2311.0
1782361800,4010.2,4012.0,3999.4,4008.4,2951.0
1782362700,4007.7,4012.8,4006.5,4011.5,2044.0
1782363600,4011.8,4016.2,4007.7,4014.1,2784.0
1782364500,4013.9,4014.6,4004.3,4010.1,3744.0
1782365400,4009.6,4013.1,3997.3,3998.8,4807.0
1782366300,3998.8,4007.2,3995.7,4001.7,3553.0
1782367200,4001.4,4004.7,3995.2,3995.8,2451.0
1782368100,3995.5,4002.3,3989.1,3999.5,4129.0
1782369000,3999.5,4000.5,3991.6,3997.3,2681.0
1782369900,3997.6,3999.9,3991.1,3992.6,2356.0
1782370800,3992.6,4001.5,3988.4,3995.5,3444.0
1782371700,3995.4,4005.5,3992.9,4000.7,2770.0
1782372600,4001.0,4005.0,3988.8,3989.8,3276.0
1782373500,3990.0,4004.7,3986.6,4003.5,3242.0
1782374400,4003.8,4011.2,4000.0,4002.8,3987.0
1782375300,4002.8,4017.2,4001.9,4009.6,3453.0
1782376200,4009.7,4017.9,4009.6,4015.2,2817.0
1782377100,4015.4,4015.4,4003.9,4004.5,2776.0
1782378000,4004.8,4012.2,4004.5,4006.9,1824.0
1782378900,4006.6,4011.1,4004.8,4009.9,1422.0
1782379800,4009.5,4013.3,4001.7,4003.6,3104.0
1782380700,4003.6,4008.8,4002.8,4003.5,1285.0
1782381600,4003.2,4004.5,3998.5,3999.5,1595.0
1782382500,3999.4,4004.5,3998.4,4004.5,1383.0
1782383400,4004.6,4004.6,3999.9,4000.7,1510.0
1782384300,4000.5,4000.9,3996.1,3999.6,1424.0
1782385200,3999.8,4001.5,3997.0,3998.3,1475.0
1782386100,3998.2,3998.4,3991.0,3992.0,2447.0
1782387000,3992.3,4001.5,3988.6,4000.4,2999.0
1782387900,4000.0,4003.1,3994.4,3995.0,2085.0
1782388800,3995.3,3999.9,3994.6,3997.7,2490.0
1782389700,3997.6,4001.2,3993.3,3999.2,3261.0
1782390600,3998.7,4027.6,3998.5,4021.2,17804.0
1782391500,4021.7,4035.0,4019.3,4028.2,10169.0
1782392400,4028.3,4050.0,4027.5,4046.3,12688.0
1782393300,4046.5,4047.1,4034.2,4037.7,7511.0
1782394200,4037.8,4044.4,4026.5,4027.5,11124.0
1782395100,4027.7,4035.3,4016.4,4018.0,10601.0
1782396000,4017.9,4037.8,4015.1,4032.2,9962.0
1782396900,4032.2,4044.9,4028.5,4042.7,7502.0
1782397800,4042.8,4045.4,4031.3,4035.6,5339.0
1782398700,4035.7,4036.9,4026.7,4027.4,4457.0
1782399600,4027.5,4035.9,4020.3,4023.2,5762.0
1782400500,4023.2,4056.5,4021.1,4042.4,10539.0
1782401400,4042.4,4046.5,4037.2,4043.3,4555.0
1782402300,4043.4,4058.7,4042.3,4057.0,7203.0
1782403200,4057.0,4058.8,4048.9,4052.4,4683.0
1782404100,4052.9,4060.0,4052.9,4056.3,3847.0
1782405000,4056.1,4056.6,4046.4,4046.8,3019.0
1782405900,4046.7,4049.2,4039.3,4044.4,3334.0
1782406800,4044.2,4047.9,4042.3,4044.8,1990.0
1782407700,4044.7,4051.7,4043.3,4048.1,2740.0
1782408600,4048.2,4051.4,4046.6,4049.4,1641.0
1782409500,4049.6,4052.4,4044.7,4050.1,1770.0
1782410400,4050.4,4051.0,4041.4,4047.9,2799.0
1782411300,4047.9,4060.0,4047.6,4059.8,3495.0
1782412200,4059.9,4059.9,4046.2,4048.4,2994.0
1782413100,4048.4,4052.0,4045.1,4050.4,1438.0
1782414000,4050.7,4056.3,4048.3,4055.9,1670.0
1782414900,4056.0,4059.5,4050.9,4051.8,2127.0
1782415800,4051.6,4053.2,4047.3,4050.0,1935.0
1782416700,4049.7,4049.7,4036.7,4041.5,3621.0
1782417600,4041.5,4049.9,4040.4,4043.1,1921.0
1782418500,4043.2,4045.8,4041.3,4045.3,1165.0
1782419400,4045.1,4045.1,4039.9,4041.7,953.0
1782420300,4041.5,4042.5,4039.2,4042.0,1000.0
1782424800,4042.2,4046.7,4036.3,4037.8,2372.0
1782425700,4037.8,4041.4,4034.1,4039.5,2366.0
1782426600,4039.4,4051.9,4039.1,4043.9,3489.0
1782427500,4043.6,4045.8,4037.1,4041.7,2665.0
1782428400,4041.5,4042.6,4036.4,4038.6,1274.0
1782429300,4038.6,4045.6,4037.7,4045.2,1613.0
1782430200,4045.2,4045.7,4035.7,4039.5,1911.0
1782431100,4039.3,4039.3,4027.2,4029.7,2995.0
1782432000,4029.7,4035.1,4026.1,4034.7,3830.0
1782432900,4034.4,4038.4,4027.2,4030.5,3006.0
1782433800,4030.3,4034.7,4027.0,4034.0,2031.0
1782434700,4034.0,4040.0,4030.6,4035.4,3066.0
1782435600,4035.6,4044.8,4029.3,4035.1,5102.0
1782436500,4035.2,4042.0,4032.9,4037.9,2635.0
1782437400,4038.1,4041.1,4031.5,4035.9,3048.0
1782438300,4035.8,4038.3,4029.5,4036.4,3323.0
1782439200,4036.3,4038.5,4028.5,4030.1,2357.0
1782440100,4030.3,4031.8,4019.0,4022.4,4754.0
1782441000,4022.6,4024.5,4006.4,4007.6,6085.0
1782441900,4007.7,4011.1,3998.1,4005.8,5790.0
1782442800,4005.9,4015.0,4001.7,4013.0,4549.0
1782443700,4013.1,4015.5,4007.6,4010.5,2905.0
1782444600,4010.6,4016.7,4008.2,4015.6,2101.0
1782445500,4015.7,4021.9,4012.5,4019.6,2444.0
1782446400,4019.4,4024.8,4013.8,4023.5,2699.0
1782447300,4023.5,4027.4,4021.3,4022.6,2292.0
1782448200,4022.4,4023.6,4016.9,4023.4,1773.0
1782449100,4023.6,4030.6,4022.3,4026.6,2540.0
1782450000,4026.5,4030.5,4021.7,4030.5,1963.0
1782450900,4030.6,4034.8,4027.1,4031.8,2698.0
1782451800,4031.9,4037.0,4026.1,4026.4,3480.0
1782452700,4026.6,4030.9,4020.6,4023.4,3213.0
1782453600,4023.3,4027.0,4021.9,4025.0,2234.0
1782454500,4025.0,4041.5,4023.7,4039.6,4729.0
1782455400,4039.8,4043.8,4036.3,4040.9,4057.0
1782456300,4041.0,4048.8,4037.5,4047.9,3919.0
1782457200,4047.7,4049.7,4042.3,4042.9,3511.0
1782458100,4043.1,4055.5,4042.4,4053.6,3405.0
1782459000,4053.6,4054.5,4046.3,4046.7,1928.0
1782459900,4046.9,4047.6,4042.5,4046.0,1834.0
1782460800,4046.0,4048.7,4041.0,4046.5,2109.0
1782461700,4046.8,4051.2,4045.4,4050.9,1760.0
1782462600,4050.9,4051.6,4047.2,4050.8,1278.0
1782463500,4051.0,4053.5,4044.8,4046.1,1797.0
1782464400,4046.1,4057.7,4044.3,4054.9,3323.0
1782465300,4055.0,4066.5,4049.4,4063.2,5463.0
1782466200,4063.3,4069.7,4060.3,4063.3,3697.0
1782467100,4063.5,4069.3,4060.9,4062.5,2405.0
1782468000,4062.6,4067.7,4059.6,4066.6,2145.0
1782468900,4066.6,4067.1,4057.4,4063.2,1975.0
1782469800,4063.3,4069.6,4062.0,4063.7,2054.0
1782470700,4063.8,4070.5,4062.5,4070.1,1694.0
1782471600,4070.2,4071.0,4062.5,4062.6,2396.0
1782472500,4062.5,4069.6,4061.5,4068.1,1809.0
1782473400,4068.5,4071.5,4061.3,4061.9,2088.0
1782474300,4061.9,4063.7,4057.6,4061.0,2825.0
1782475200,4061.0,4066.0,4058.3,4064.2,2202.0
1782476100,4064.2,4066.7,4056.7,4061.6,2992.0
1782477000,4061.1,4064.1,4050.6,4055.0,4687.0
1782477900,4054.9,4076.7,4053.9,4074.0,6500.0
1782478800,4074.1,4081.0,4058.1,4065.1,9186.0
1782479700,4065.2,4073.6,4057.6,4072.1,7991.0
1782480600,4072.0,4077.2,4059.6,4077.2,7658.0
1782481500,4077.3,4093.1,4072.8,4088.9,9308.0
1782482400,4089.0,4100.7,4083.0,4097.5,10919.0
1782483300,4097.9,4108.6,4096.9,4099.5,8867.0
1782484200,4099.6,4100.3,4091.4,4097.8,6392.0
1782485100,4097.7,4107.1,4095.5,4095.5,6641.0
1782486000,4095.8,4098.4,4090.4,4094.7,4914.0
1782486900,4094.7,4099.9,4092.8,4099.1,3541.0
1782487800,4099.5,4110.8,4096.7,4110.3,5810.0
1782488700,4110.4,4111.8,4098.3,4106.3,6465.0
1782489600,4106.0,4108.3,4103.4,4106.5,2405.0
1782490500,4106.6,4109.1,4098.6,4102.1,3323.0
1782491400,4102.2,4108.5,4097.4,4099.4,3481.0
1782492300,4099.6,4102.0,4097.8,4100.2,1744.0
1782493200,4100.2,4103.3,4097.6,4098.6,1878.0
1782494100,4098.7,4100.3,4095.4,4096.6,3112.0
1782495000,4096.8,4098.4,4089.2,4091.7,3160.0
1782495900,4091.6,4092.9,4088.2,4089.5,1664.0
1782496800,4089.6,4094.1,4087.0,4091.8,2313.0
1782497700,4091.6,4091.8,4086.2,4088.3,1599.0
1782498600,4088.3,4090.3,4086.5,4087.4,1163.0
1782499500,4087.3,4087.3,4081.8,4082.1,2088.0
1782500400,4082.1,4084.6,4079.1,4084.0,2136.0
1782501300,4084.1,4084.3,4079.1,4080.8,1578.0
1782502200,4081.0,4085.5,4080.1,4083.3,1773.0
1782503100,4083.3,4089.1,4081.5,4086.2,2283.0
1782504000,4086.3,4087.2,4078.8,4082.5,1539.0
1782504900,4082.5,4087.1,4080.6,4086.6,1064.0
1782505800,4086.2,4086.3,4081.5,4084.9,935.0
1782506700,4084.9,4104.4,4084.5,4103.7,2371.0
1782684000,4102.6,4102.9,4083.3,4084.3,6235.0
1782684900,4084.3,4084.3,4066.9,4071.1,5691.0
1782685800,4071.0,4079.6,4069.7,4077.4,2574.0
1782686700,4077.1,4083.7,4076.2,4080.7,2723.0
1782687600,4080.7,4085.3,4079.0,4079.4,2382.0
1782688500,4079.4,4079.6,4069.2,4071.0,3190.0
1782689400,4071.0,4077.0,4065.7,4077.0,3142.0
1782690300,4076.9,4080.9,4075.3,4076.9,2639.0
1782691200,4076.7,4079.3,4067.5,4073.3,4378.0
1782692100,4072.9,4076.5,4062.3,4062.4,4475.0
1782693000,4062.6,4083.9,4062.5,4083.8,4603.0
1782693900,4083.5,4088.6,4077.0,4083.8,3556.0
1782694800,4083.7,4088.7,4068.2,4069.4,7548.0
1782695700,4069.3,4080.7,4069.0,4073.9,3562.0
1782696600,4073.5,4081.3,4070.1,4078.3,2545.0
1782697500,4078.2,4078.5,4069.3,4075.4,2464.0
1782698400,4075.5,4085.1,4073.6,4075.6,4063.0
1782699300,4075.4,4085.4,4074.7,4083.7,2157.0
1782700200,4083.6,4086.6,4072.8,4074.9,3358.0
1782701100,4075.4,4084.2,4073.6,4081.0,3084.0
1782702000,4081.1,4085.9,4079.7,4083.8,1540.0
1782702900,4083.7,4091.1,4082.2,4087.1,2239.0
1782703800,4087.4,4088.3,4080.1,4082.4,2615.0
1782704700,4082.3,4086.6,4080.8,4083.8,1061.0
1782705600,4083.5,4083.7,4078.4,4079.7,1264.0
1782706500,4080.0,4080.8,4076.5,4079.2,1433.0
1782707400,4079.2,4079.5,4066.6,4071.4,2958.0
1782708300,4071.4,4072.4,4063.5,4065.8,1959.0
