ts_unix,symbol,side,engine,entry_px,exit_px,pnl,mfe,mae,hold_sec,exit_reason,spread_at_entry,latency_ms,regime
1774572871,XAGUSD,SHORT,GoldSilverLeadLag,67.6315,68.927,-66.485,0,0,4090,FORCE_CLOSE,0.033,3.141,LEAD_LAG
1774584442,GOLD.F,LONG,WickRejection,4429.57,4429.4,-5.85,117.5,-247.5,352,FORCE_CLOSE,0.35,2.694,COMPRESSION
1774598979,GOLD.F,SHORT,GoldFlowEngine,4440.77,4440.12,6,0,0,402,FORCE_CLOSE,0.35,0,FLOW
1774599581,GOLD.F,SHORT,GoldFlowEngine,4436.22,4424.17,291,0,0,2502,FORCE_CLOSE,0.35,0,FLOW
1774602647,US500.F,LONG,VWAPReversion,6509.99,6526.24,84.92,0,0,1221,FORCE_CLOSE,0.81,0,
1774602533,USTEC.F,LONG,VWAPReversion,23729.2,23786.2,97.722,0,0,1335,FORCE_CLOSE,2.71,0,
1774604923,US500.F,LONG,VWAPReversion,6517.88,6518.38,-1.55,0,0,19,FORCE_CLOSE,0.81,0,
1774604783,USTEC.F,LONG,VWAPReversion,23761.5,23754.8,-15.136,0,0,159,FORCE_CLOSE,2.71,0,
1774609279,US500.F,LONG,VWAPReversion,6491.99,6493.24,2.42,0,0,258,FORCE_CLOSE,0.81,0,
1774609038,USTEC.F,LONG,VWAPReversion,23643.5,23634.5,-21.078,0,0,499,FORCE_CLOSE,2.71,0,
1774611818,GOLD.F,LONG,DXYDivergence,4447.77,4451.55,3.365,457.5,-92.5,122,SL_HIT,0.35,13.548,IMPULSE
1774611934,GOLD.F,LONG,PYRAMID,4452.27,4445.77,-6.91,7.5,-632.5,355,SL_HIT,0.35,13.856,IMPULSE
1774615815,GOLD.F,LONG,DXYDivergence,4470.07,4467.07,-3.41,0,-282.5,19,SL_HIT,0.35,7.364,IMPULSE
1774612100,US500.F,SHORT,VWAPReversion,6505.24,6420.62,460.955,0,0,27994,FORCE_CLOSE,0.81,0,
1774612059,USTEC.F,SHORT,VWAPReversion,23670.3,23348,575.172,0,0,28035,FORCE_CLOSE,2.71,0,
1774615834,GOLD.F,LONG,TrendPullback,4467.1,4550.6,3157.42,0,0,24260,FORCE_CLOSE,0.35,0,
1774641679,GOLD.F,LONG,CompressionBreakout,4547.57,4547.77,-3.57,137.5,-52.5,2,SL_HIT,0.35,8.334,COMPRESSION
1774642763,GOLD.F,SHORT,CompressionBreakout,4533.47,4536.47,-57.97,0,-297.5,12,SL_HIT,0.35,5.561,IMPULSE
1774642776,GOLD.F,SHORT,TrendPullback,4536.35,4534.8,75.24,0,0,322,FORCE_CLOSE,0.35,0,
1774643400,GOLD.F,LONG,WickRejection,4535.32,4535.52,-2.52,142.5,-52.5,31,SL_HIT,0.35,6.55,COMPRESSION
1775723521,XAUUSD,LONG,XAUUSD_BRACKET,4727.19,4727.19,-0.28,3.21,300,507,BE_HIT,0.22,0,NEUTRAL
1775725201,XAUUSD,SHORT,GoldFlowEngine,4725.51,4724.38,8.585,16.766,0,23,TRAIL_HIT,0.22,0,FLOW
1775725391,XAUUSD,LONG,GoldFlowEngine,4727.84,4725.77,-35.25,4.05,0,39,SL_HIT,0.22,0,FLOW
1775725643,XAUUSD,SHORT,GoldFlowEngine,4722.77,4724.46,-23.64,0,0,8,IMM_REVERSAL,0.22,0,FLOW
1775725752,XAUUSD,LONG,XAUUSD_BRACKET,4729.03,4729.03,-0.28,4.17,40,425,BE_HIT,0.22,0,NEUTRAL
1775727721,XAUUSD,SHORT,GoldFlowEngine,4729.31,4728.54,4.949,18.786,0,16,TRAIL_HIT,0.22,0,FLOW
1775727941,XAUUSD,SHORT,GoldFlowEngine,4725.77,4724.9,5.959,15.857,0,16,TRAIL_HIT,0.22,0,FLOW
1775728302,XAUUSD,LONG,GoldFlowEngine,4729.81,4727.19,-34.8,9.6,0,121,SL_HIT,0.22,0,FLOW
1775730614,XAUUSD,LONG,GoldFlowEngine,4740.04,4738.42,-22.8,2.28,0,4,IMM_REVERSAL,0.22,0,FLOW
1775730654,XAUUSD,LONG,GoldFlowEngine,4741.15,4738.96,-29.64,3.72,0,189,TIME_STOP,0.22,0,FLOW
1775732298,XAUUSD,SHORT,GoldFlowEngine,4741.44,4741.88,-10.8,0,0,5,ADVERSE_EARLY,0.22,0,FLOW
1775732752,XAUUSD,SHORT,GoldFlowEngine,4738.74,4739.22,-11.4,0,0,1,ADVERSE_EARLY,0.22,0,FLOW
1775733577,XAUUSD,LONG,GoldFlowEngine,4742.3,4745.21,6.312,7.224,0,45,PARTIAL_2R,0.22,0,FLOW
1775733577,XAUUSD,LONG,GoldFlowEngine,4742.3,4744.65,10.6605,17.1495,0,56,TRAIL_HIT,0.22,0,FLOW
1775733745,XAUUSD,LONG,GoldFlowEngine,4746.27,4745.8,-8.325,0,0,1,ADVERSE_EARLY,0.21,0,FLOW
1775734256,XAUUSD,LONG,GoldFlowEngine,4747.24,4745.22,-15.525,4.5225,0,133,SL_HIT,0.22,0,FLOW
1775734811,NAS100,LONG,HybridBracketIndex,24856.6,24841,-24.8,10.08,0,177,SL_HIT,0,0,HYBRID
1775736177,XAUUSD,SHORT,XAUUSD_BRACKET,4752.75,4738.46,14.0075,16.08,48,1050,TRAIL_HIT,0.22,0,NEUTRAL
1775737230,XAUUSD,SHORT,DXYDivergence,4737.8,4740.74,-3.22,276,-408,600,TIMEOUT,0.22,8.074,COMPRESSION
1775737870,XAUUSD,SHORT,XAUUSD_BRACKET,4735.36,4742.61,-7.525,0.17,715,102,SL_HIT,0.21,0,NEUTRAL
1775737875,NAS100,SHORT,HybridBracketIndex,24845.7,24861.1,-24.72,0.24,0,119,SL_HIT,0,0,HYBRID
1775737973,XAUUSD,LONG,GoldFlowEngine,4742.58,4739.18,-16.56,5.355,0,53,SL_HIT,0.22,0,FLOW
1775738500,XAUUSD,LONG,XAUUSD_BRACKET,4747.94,4743.84,-4.38,0,399,11,BREAKOUT_FAIL,0.22,0,NEUTRAL
1775738557,XAUUSD,LONG,GoldFlowEngine,4745.5,4745.05,-2.19,0,0,0,ADVERSE_EARLY,0.22,0,FLOW
1775738496,NAS100,LONG,HybridBracketIndex,24874.1,24857.8,-26.08,12,0,341,SL_HIT,0,0,HYBRID
1775738823,XAUUSD,SHORT,XAUUSD_BRACKET,4741.72,4741.72,-0.28,4,0,74,BE_HIT,0.22,0,NEUTRAL
1775739603,NAS100,LONG,HybridBracketIndex,24874.1,24858.8,-24.32,3.12,0,106,SL_HIT,0,0,HYBRID
1775739117,XAUUSD,SHORT,XAUUSD_BRACKET,4741.72,4741.72,-0.28,2.89,580,763,BE_HIT,0.22,0,NEUTRAL
1775739895,XAUUSD,LONG,GoldFlowEngine,4742.81,4745.52,2.43,4.17,0,74,SL_HIT,0.22,0,FLOW
1775739901,NAS100,LONG,HybridBracketIndex,24874.1,24858.8,-24.4,5.92,0,301,SL_HIT,0,0,HYBRID
1775740035,XAUUSD,LONG,XAUUSD_BRACKET,4748.88,4752.21,3.05,9.81,242,1214,TRAIL_HIT,0.22,0,NEUTRAL
1775740372,NAS100,LONG,HybridBracketIndex,24874.1,24888.6,23.28,87.52,0,1094,TRAIL_HIT,0,0,HYBRID
1775741632,XAUUSD,LONG,XAUUSD_BRACKET,4756.54,4765.91,9.0875,20.77,201,1036,TRAIL_HIT,0.22,0,NEUTRAL
1775742732,XAUUSD,SHORT,VWAPStretchReversion,4761.34,4766.34,-11.88,148,-506,207,SL_HIT,0.22,13.472,COMPRESSION
1775742657,NAS100,SHORT,HybridBracketIndex,24880.5,24866.8,21.92,73.6,0,399,TRAIL_HIT,0,0,HYBRID
1775743110,XAUUSD,SHORT,VWAPStretchReversion,4764.72,4769.72,-15.81,272,-489,271,SL_HIT,0.21,12.994,COMPRESSION
1775743178,NAS100,SHORT,HybridBracketIndex,24858.7,24859.8,-0.99,19.485,0,236,BE_HIT,0,0,HYBRID
1775743440,XAUUSD,LONG,XAUUSD_BRACKET,4772.81,4772.81,-0.28,3.37,12,59,BE_HIT,0.22,0,NEUTRAL
1775743603,NAS100,SHORT,HybridBracketIndex,24858.7,24859.5,-0.675,25.695,0,333,BE_HIT,0,0,HYBRID
1775743672,XAUUSD,SHORT,VWAPStretchReversion,4768.07,4773.07,-15.84,226,-500,278,SL_HIT,0.22,9.676,COMPRESSION
1775743953,NAS100,SHORT,IndexFlow,24862.6,24835,1.10446,33.85,12.55,156,SL_HIT,0,0,IFLOW
1775743987,XAUUSD,LONG,XAUUSD_BRACKET,4775.28,4766.24,-9.32,0.945,928.5,222,SL_HIT,0.22,0,NEUTRAL
1775744271,XAUUSD,SHORT,VWAPStretchReversion,4767.39,4766.39,1.08,698,-10,171,SL_HIT,0.22,11.055,COMPRESSION
1775744331,XAUUSD,SHORT,PYRAMID,4762.61,4769.39,-10.59,220,-689,280,SL_HIT,0.22,11.055,COMPRESSION
1775744671,XAUUSD,LONG,XAUUSD_BRACKET,4770.33,4763.34,-7.27,2.64,704,412,SL_HIT,0.22,0,NEUTRAL
1775745180,XAUUSD,SHORT,GoldFlowEngine,4758.15,4758.7,-1.8675,0,0,1,ADVERSE_EARLY,0.22,0,FLOW
1775745214,XAUUSD,SHORT,XAUUSD_BRACKET,4758.06,4758.06,-0.28,11.065,75.5,384,BE_HIT,0.22,0,NEUTRAL
1775745659,XAUUSD,LONG,GoldFlowEngine,4758.84,4755.96,-4.74,3.645,0,79,SL_HIT,0.22,0,FLOW
1775744133,NAS100,SHORT,HybridBracketIndex,24828.8,24830.9,-1.505,28.035,0,1807,BE_HIT,0,0,HYBRID
1775745769,XAUUSD,SHORT,XAUUSD_BRACKET,4751.85,4769.14,-17.57,0.53,1720,971,SL_HIT,0.22,0,NEUTRAL
1775746800,XAUUSD,LONG,LondonFixMomentum,4769.08,4764.08,-5.28,36,-499,157,SL_HIT,0.22,12.282,COMPRESSION
1775747231,XAUUSD,SHORT,VWAPStretchReversion,4764.96,4763.96,0.72,359.5,-157,188,SL_HIT,0.22,12.245,COMPRESSION
1775747532,XAUUSD,SHORT,VWAPStretchReversion,4764.07,4769.07,-11.88,19,-499,131,SL_HIT,0.22,10.3,COMPRESSION
1775747865,XAUUSD,LONG,XAUUSD_BRACKET,4776.17,4780.98,4.53,9.87,0,256,TRAIL_HIT,0.22,0,NEUTRAL
1775748121,XAUUSD,LONG,DXYDivergence,4781.21,4782.21,1.08,532,-175,199,SL_HIT,0.22,10.256,COMPRESSION
1775747572,NAS100,LONG,HybridBracketIndex,24885.6,24885,-0.4,37.96,0,892,BE_HIT,0,0,HYBRID
1775748418,XAUUSD,SHORT,VWAPStretchReversion,4782.73,4781.73,1.08,491,-11,218,SL_HIT,0.22,9.934,COMPRESSION
1775748559,XAUUSD,SHORT,PYRAMID,4779.07,4784.73,-8.88,125,-574,197,SL_HIT,0.2,11.196,COMPRESSION
1775748473,NAS100,LONG,IndexFlow,24887.5,24922.4,2.09177,41.85,11.05,285,SL_HIT,0,0,IFLOW
1775748764,XAUUSD,LONG,XAUUSD_BRACKET,4786.52,4786.52,-0.28,4.395,4,16,BE_HIT,0.22,0,NEUTRAL
1775748765,NAS100,LONG,HybridBracketIndex,24929.3,24949.6,22.275,56.815,0,61,TRAIL_HIT,0,0,HYBRID
1775748786,US500.F,LONG,IndexFlow,6837.65,6837.65,0,342.25,82.75,62,SL_HIT,0,0,IFLOW
1775748888,XAUUSD,SHORT,VWAPStretchReversion,4791.47,4796.47,-7.92,4,-515,85,SL_HIT,0.22,12.959,COMPRESSION
1775748849,NAS100,LONG,IndexFlow,24953.7,24934.3,-2.12929,17.65,20.35,241,SL_HIT,0,0,IFLOW
1775749092,NAS100,SHORT,HybridBracketIndex,24932.4,24933.6,-1.68,19.6,0,52,BE_HIT,0,0,HYBRID
1775749182,NAS100,SHORT,IndexFlow,24939.3,24954.1,-0.737904,5.9,14.4,35,SL_HIT,0,0,IFLOW
1775749315,NAS100,LONG,HybridBracketIndex,24964.7,24947.3,-24.29,7.56,0,194,SL_HIT,0,0,HYBRID
1775749526,NAS100,SHORT,IndexFlow,24945.8,24959.1,-0.265016,0,13,44,SL_HIT,0,0,IFLOW
1775749633,NAS100,LONG,HybridBracketIndex,24971.8,25057.8,103.2,115.44,0,925,TRAIL_HIT,0,0,HYBRID
1775750563,NAS100,LONG,IndexFlow,25057.3,25085.4,2.52255,34.75,0.9,53,SL_HIT,0,0,IFLOW
1775748903,XAUUSD,LONG,XAUUSD_BRACKET,4792.98,4792.98,-0.28,8.13,860,2088,BE_HIT,0.22,0,NEUTRAL
1775750682,NAS100,LONG,HybridBracketIndex,25065,24997,-20.385,3.54,0,2221,SL_HIT,0,0,HYBRID
1775752903,NAS100,SHORT,IndexFlow,24997,25013.5,-2.14465,0.65,16.9,54,SL_HIT,0,0,IFLOW
1775753324,NAS100,SHORT,IndexFlow,24996.8,25010.7,-0.972393,2.8,13.7,121,SL_HIT,0,0,IFLOW
1775751149,XAUUSD,LONG,XAUUSD_BRACKET,4792.98,4792.98,-0.28,5.46,824,4186,BE_HIT,0.22,0,NEUTRAL
1775755882,NAS100,SHORT,HybridBracketIndex,25018.8,25034.5,-24.96,0,0,49,SL_HIT,0,0,HYBRID
1775756125,NAS100,LONG,HybridBracketIndex,25047.5,25062.2,23.52,58.72,0,539,TRAIL_HIT,0,0,HYBRID
1775756786,NAS100,LONG,HybridBracketIndex,25063.9,25039.7,-24.2,8.65,0,895,SL_HIT,0,0,HYBRID
1775755640,XAUUSD,LONG,XAUUSD_BRACKET,4793.91,4793.91,-0.28,7.37,618,2077,BE_HIT,0.22,0,NEUTRAL
1775757841,XAUUSD,SHORT,XAUUSD_BRACKET,4786.34,4786.34,-0.28,4.4,104,19,BE_HIT,0.22,0,NEUTRAL
1775757813,NAS100,SHORT,HybridBracketIndex,25018.8,25019,-0.1,39.95,0,164,BE_HIT,0,0,HYBRID
1775758029,XAUUSD,SHORT,XAUUSD_BRACKET,4786.34,4786.34,-0.28,4.91,104,171,BE_HIT,0.22,0,NEUTRAL
1775758321,XAUUSD,SHORT,XAUUSD_BRACKET,4785.69,4785.69,-0.28,4.93,46,305,BE_HIT,0.22,0,NEUTRAL
1775758924,XAUUSD,SHORT,XAUUSD_BRACKET,4784.17,4779.43,4.46,11.76,25,802,TRAIL_HIT,0.22,0,NEUTRAL
1775758097,NAS100,SHORT,HybridBracketIndex,25005,25005,-0.04,23,0,1865,BE_HIT,0,0,HYBRID
1775760201,NAS100,SHORT,HybridBracketIndex,25002.8,25034.3,-22.12,8.995,0,1157,SL_HIT,0,0,HYBRID
1775759945,XAUUSD,SHORT,XAUUSD_BRACKET,4776.26,4776.26,-0.28,8.56,135,1424,BE_HIT,0.22,0,NEUTRAL
1775761383,NAS100,LONG,IndexFlow,25033.3,25020.2,-0.655305,1.5,12.9,241,SL_HIT,0,0,IFLOW
1775761513,XAUUSD,SHORT,XAUUSD_BRACKET,4775.42,4775.42,-0.28,5.8,726,2266,BE_HIT,0.22,0,NEUTRAL
1775772036,XAUUSD,LONG,HybridBracketGold,4779.9,4779.88,-0.543807,0.688822,0,0,TRAIL_HIT,0,0,COMPRESSION
1775772171,XAUUSD,LONG,HybridBracketGold,4772.3,4772.73,3.10056,8.46369,0,2,TRAIL_HIT,0,0,COMPRESSION
1775776530,XAUUSD,LONG,CandleFlowEngine,4760.57,4760.23,-16,0,0,9,STAGNATION,0,0,CANDLE_FLOW
1775776806,XAUUSD,SHORT,CandleFlowEngine,4760.11,4760.57,-20.8,0,0,8,STAGNATION,0,0,CANDLE_FLOW
1775777102,XAUUSD,SHORT,CandleFlowEngine,4757.63,4757.98,-20.5,0,0,9,STAGNATION,0,0,CANDLE_FLOW
1775777355,XAUUSD,LONG,CandleFlowEngine,4758.45,4758.31,-8,0,0,8,STAGNATION,0,0,CANDLE_FLOW
1775777383,XAUUSD,LONG,CandleFlowEngine,4758.27,4758.29,-1.6,5.6,0,9,STAGNATION,0,0,CANDLE_FLOW
1775777499,XAUUSD,LONG,CandleFlowEngine,4759.54,4759.6,1.60072e-11,6.8,0,9,STAGNATION,0,0,CANDLE_FLOW
1775777700,XAUUSD,LONG,CandleFlowEngine,4761.82,4762.04,6.4,13.2,0,8,STAGNATION,0,0,CANDLE_FLOW
1775777719,XAUUSD,LONG,CandleFlowEngine,4762.74,4762.47,-13.2,0,0,8,STAGNATION,0,0,CANDLE_FLOW
1775777738,XAUUSD,LONG,CandleFlowEngine,4762.76,4762.66,-6.4,2,0,8,STAGNATION,0,0,CANDLE_FLOW
1775777756,XAUUSD,LONG,CandleFlowEngine,4763.28,4761.07,-90.8,0,0,6,SL_HIT,0,0,CANDLE_FLOW
1775777782,XAUUSD,LONG,CandleFlowEngine,4762.22,4762.32,1.6,8.4,0,8,STAGNATION,0,0,CANDLE_FLOW
1775777804,XAUUSD,LONG,CandleFlowEngine,4762.79,4762.04,-32.4,0,0,8,STAGNATION,0,0,CANDLE_FLOW
1775778161,XAUUSD,LONG,CandleFlowEngine,4760.46,4760.5,-1,11.5,0,9,STAGNATION,0,0,CANDLE_FLOW
1775778836,XAUUSD,LONG,CandleFlowEngine,4762.4,4762.06,-20,0,0,8,STAGNATION,0,0,CANDLE_FLOW
1775782803,XAUUSD,LONG,CandleFlowEngine,4765.45,4764.58,-37.386,34.974,0,8,STAGNATION,0,0,CANDLE_FLOW
1775784816,XAUUSD,LONG,CandleFlowEngine,4766.94,4767.31,12.4,32,0,8,STAGNATION,0,0,CANDLE_FLOW
1775795911,XAUUSD,SHORT,CandleFlowEngine,4762.56,4763.88,-55.752,0,0,60,STAGNATION,0,0,CANDLE_FLOW
1775796747,XAUUSD,SHORT,CandleFlowEngine,4762.27,4763.48,-50.8,0,0,61,STAGNATION,0,0,CANDLE_FLOW
1775797951,XAUUSD,SHORT,CandleFlowEngine,4760.16,4762.5,-96,63.6,0,486,SL_HIT,0,0,CANDLE_FLOW
1775799820,XAUUSD,SHORT,CandleFlowEngine,4762.87,4765.43,-82.268,17.27,0,37,SL_HIT,0,0,CANDLE_FLOW
1775808206,XAUUSD,LONG,CandleFlowEngine,4751.67,4749.56,-93.31,2.15,0,23,SL_HIT,0,0,CANDLE_FLOW
1775822902,XAUUSD,LONG,CandleFlowEngine,4766.64,4764.23,-85.215,45.195,0,329,SL_HIT,0,0,CANDLE_FLOW
1775823882,XAUUSD,SHORT,CandleFlowEngine,4761.18,4771.99,-403.277,51.94,0,319,SL_HIT,0,0,CANDLE_FLOW
1775833201,XAUUSD,LONG,DXYDivergence,4775.47,4776.47,0.72,362,-105,204,SL_HIT,0.22,12.516,COMPRESSION
1775833570,XAUUSD,LONG,VWAPStretchReversion,4769.94,4779.94,9.83,995,-19,218,TP_HIT,0.22,12.516,COMPRESSION
1775833800,XAUUSD,LONG,MacroCrash,4780.08,4784.97,71.001,99.225,0,365,SL_HIT,0,0,EXPANSION
1775834150,XAUUSD,SHORT,VWAPStretchReversion,4786.09,4785.09,1.8,423,-74,312,SL_HIT,0.22,12.628,COMPRESSION
1775833788,XAUUSD,LONG,CandleFlowEngine,4780,4776.15,-82.892,157.728,0,1209,SL_HIT,0,0,CANDLE_FLOW
1775835393,XAUUSD,SHORT,HybridBracketGold,4761.44,4761.45,-0.522388,0.746269,0,0,TRAIL_HIT,0,0,COMPRESSION
1775835407,XAUUSD,SHORT,MacroCrash,4756.81,4763.25,-81.25,12.125,0,13,SL_HIT,0,0,EXPANSION
1775835559,XAUUSD,LONG,CandleFlowEngine,4765.99,4758.37,-82.176,42.265,0,1322,SL_HIT,0,0,CANDLE_FLOW
1775835931,XAUUSD,LONG,XAUUSD_BRACKET,4767.43,4755.73,-11.98,2.51,1197,1065,SL_HIT,0.22,0,NEUTRAL
1775837143,XAUUSD,SHORT,XAUUSD_BRACKET,4753.11,4767.02,-14.19,5.06,1394,4304,SL_HIT,0.22,0,NEUTRAL
1775842203,XAUUSD,SHORT,CandleFlowEngine,4761.45,4761.72,-7.524,0,0,0,IMB_EXIT,0,0,CANDLE_FLOW
1775843567,XAUUSD,SHORT,CandleFlowEngine,4762.81,4762.68,2.765,9.48,0,19,IMB_EXIT,0,0,CANDLE_FLOW
1775847134,XAUUSD,LONG,CandleFlowEngine,4767.33,4766.59,-32,0,0,26,IMB_EXIT,0,0,CANDLE_FLOW
1775849049,XAUUSD,LONG,CandleFlowEngine,4768.53,4767.96,-25.2,0.8,0,23,IMB_EXIT,0,0,CANDLE_FLOW
1776036065,XAUUSD,SHORT,CandleFlowEngine,4646.63,4645.32,47.875,62.812,0,21,IMB_EXIT,0,0,CANDLE_FLOW
1776039000,XAUUSD,LONG,CandleFlowEngine,4671.65,4671.21,-12.65,9.361,0,60,STAGNATION,0,0,CANDLE_FLOW
1776041297,XAUUSD,LONG,CandleFlowEngine,4684.67,4686.24,30.2,33.6,0,41,PARTIAL_TP,0,0,CANDLE_FLOW
1776041297,XAUUSD,LONG,CandleFlowEngine,4684.67,4685.51,15.6,45,0,50,TRAIL_SL,0,0,CANDLE_FLOW
1776042026,XAUUSD,SHORT,VWAP_SNAPBACK,4695.25,4700.25,-15.84,125,-502,27,SL_HIT,0.22,7.918,MEAN_REVERSION
1776044415,XAUUSD,LONG,CandleFlowEngine,4719.04,4717.32,-61.41,1.035,0,-1774268371,FORCE_CLOSE,0,0,CANDLE_FLOW
1776045571,XAUUSD,SHORT,CandleFlowEngine,4722.11,4722.97,-31.464,27.702,0,34,TRAIL_SL,0,0,CANDLE_FLOW
1776049082,XAUUSD,SHORT,CandleFlowEngine,4719.07,4720.91,-66.12,0,0,-1774273033,FORCE_CLOSE,0,0,CANDLE_FLOW
1776049554,XAUUSD,SHORT,CandleFlowEngine,4714.75,4713.57,20.888,24.0585,0,22,PARTIAL_TP,0,0,CANDLE_FLOW
1776049554,XAUUSD,SHORT,CandleFlowEngine,4714.75,4714.21,8.952,38.6055,0,74,TRAIL_SL,0,0,CANDLE_FLOW
1776051703,XAUUSD,LONG,CandleFlowEngine,4722.65,4723.81,22,25.4,0,11,PARTIAL_TP,0,0,CANDLE_FLOW
1776051703,XAUUSD,LONG,CandleFlowEngine,4722.65,4722.7,-0.2,29.4,0,66,TRAIL_SL,0,0,CANDLE_FLOW
1776052203,XAUUSD,LONG,CandleFlowEngine,4721.03,4719.68,-59.22,0,0,-1774276151,FORCE_CLOSE,0,0,CANDLE_FLOW
1776052788,XAUUSD,LONG,CandleFlowEngine,4719.2,4717.7,-62.4,2.4,0,-1774276736,FORCE_CLOSE,0,0,CANDLE_FLOW
1776052827,XAUUSD,SHORT,CandleFlowEngine,4717.7,4716.52,23.072,26.574,0,61,PARTIAL_TP,0,0,CANDLE_FLOW
1776052827,XAUUSD,SHORT,CandleFlowEngine,4717.7,4714.76,59.328,91.258,0,145,TRAIL_SL,0,0,CANDLE_FLOW
1776053881,XAUUSD,SHORT,CandleFlowEngine,4713.34,4712.1,11.8,13.5,0,3,PARTIAL_TP,0,0,CANDLE_FLOW
1776053881,XAUUSD,SHORT,CandleFlowEngine,4713.34,4712.49,7.9,24.1,0,97,TRAIL_SL,0,0,CANDLE_FLOW
1776054360,XAUUSD,LONG,CandleFlowEngine,4714.69,4713.26,-28.161,0.945,0,90,STAGNATION,0,0,CANDLE_FLOW
1776055671,XAUUSD,SHORT,CandleFlowEngine,4717.13,4717.16,-1.8,10.4,0,91,STAGNATION,0,0,CANDLE_FLOW
1776063162,XAUUSD,SHORT,DomPersistEngine,4724.48,4723.14,28.408,57.352,0,52,TRAIL_HIT,0.22,0,DOM_PERSIST
1776063703,XAUUSD,LONG,AsianRange,4733.62,4734.62,3.6,521,-121,274,SL_HIT,0.22,7.97,COMPRESSION
1776065431,XAUUSD,LONG,DomPersistEngine,4731.24,4732.58,28.408,52.26,0,41,TRAIL_HIT,0.22,0,DOM_PERSIST
1776065673,XAUUSD,SHORT,CandleFlowEngine,4731.94,4730.79,21.8,25.2,0,60,PARTIAL_TP,0,0,CANDLE_FLOW
1776065673,XAUUSD,SHORT,CandleFlowEngine,4731.94,4728.63,65,87.2,0,241,TRAIL_SL,0,0,CANDLE_FLOW
1776067260,XAUUSD,LONG,CandleFlowEngine,4738.08,4735.98,-88.128,0,0,16,FORCE_CLOSE,0,0,CANDLE_FLOW
1776067716,XAUUSD,LONG,CandleFlowEngine,4732.87,4734.06,16.1025,18.525,0,11,PARTIAL_TP,0,0,CANDLE_FLOW
1776067716,XAUUSD,LONG,CandleFlowEngine,4732.87,4730.04,-41.1825,50.3025,0,1670,SL_HIT,0,0,CANDLE_FLOW
1776069959,XAUUSD,SHORT,CandleFlowEngine,4721.16,4723.25,-82.56,0,0,25,FORCE_CLOSE,0,0,CANDLE_FLOW
1776071222,XAUUSD,SHORT,CandleFlowEngine,4722.08,4724.31,-114.5,0,0,0,FORCE_CLOSE,0,0,CANDLE_FLOW
1776071410,XAUUSD,SHORT,CandleFlowEngine,4717.61,4716.43,28,32.25,0,21,PARTIAL_TP,0,0,CANDLE_FLOW
1776071410,XAUUSD,SHORT,CandleFlowEngine,4717.61,4719.24,-42.25,38.25,0,126,SL_HIT,0,0,CANDLE_FLOW
1776071800,XAUUSD,SHORT,CandleFlowEngine,4718.3,4720.57,-87.841,0,0,56,FORCE_CLOSE,0,0,CANDLE_FLOW
1776072186,XAUUSD,LONG,DomPersistEngine,4718.56,4719.62,20.904,47.436,0,25,TRAIL_HIT,0.22,0,DOM_PERSIST
1776072248,XAUUSD,LONG,DomPersistEngine,4720.16,4717.72,-108.8,28.8,0,210,TIME_STOP,0.22,0,DOM_PERSIST
1776072611,XAUUSD,SHORT,CandleFlowEngine,4716.49,4719.77,-107.548,19.642,0,22,FORCE_CLOSE,0,0,CANDLE_FLOW
1776073305,XAUUSD,SHORT,CandleFlowEngine,4715.08,4713.58,14.4,16.1,0,26,PARTIAL_TP,0,0,CANDLE_FLOW
1776073305,XAUUSD,SHORT,CandleFlowEngine,4715.08,4711.9,31.2,43.1,0,95,TRAIL_SL,0,0,CANDLE_FLOW
1776073481,XAUUSD,SHORT,DomPersistEngine,4713.84,4715.79,-33.45,2.55,0,26,IMM_REVERSAL,0.22,0,DOM_PERSIST
1776073516,XAUUSD,LONG,CandleFlowEngine,4716.11,4714.06,-42.2,7.1,0,58,SL_HIT,0,0,CANDLE_FLOW
1776074967,XAUUSD,LONG,CandleFlowEngine,4717.12,4718.33,11.5,13.2,0,15,PARTIAL_TP,0,0,CANDLE_FLOW
1776074967,XAUUSD,LONG,CandleFlowEngine,4717.12,4715.07,-21.1,16.3,0,106,SL_HIT,0,0,CANDLE_FLOW
1776075368,XAUUSD,SHORT,CandleFlowEngine,4714.47,4718.81,-88,0,0,0,FORCE_CLOSE,0,0,CANDLE_FLOW
1776075415,XAUUSD,SHORT,CandleFlowEngine,4712.82,4714.23,-29.4,1.2,0,22,SL_HIT,0,0,CANDLE_FLOW
1776076154,XAUUSD,LONG,CandleFlowEngine,4711.39,4712.54,10.9,12.6,0,45,PARTIAL_TP,0,0,CANDLE_FLOW
1776077466,XAUUSD,SHORT,DomPersistEngine,4723.33,4720.75,23.23,36.461,0,275,TRAIL_HIT,0.22,0,DOM_PERSIST
1776078891,XAUUSD,SHORT,DomPersistEngine,4722.52,4720.92,13.332,24.038,0,327,TRAIL_HIT,0.22,0,DOM_PERSIST
1776080169,XAUUSD,SHORT,CandleFlowEngine,4715.64,4720.32,-94.8,0,0,1,FORCE_CLOSE,0,0,CANDLE_FLOW
1776082260,XAUUSD,LONG,CandleFlowEngine,4716.44,4717.99,14.9,16.6,0,13,PARTIAL_TP,0,0,CANDLE_FLOW
1776079491,NAS100,SHORT,HybridBracketIndex,24973.6,24947,23.94,61.29,0,2825,TRAIL_HIT,0,0,HYBRID
