entryTs,symbol,side,engine,entryPrice,exitPrice,pnl,mfe,mae,hold_sec,exitReason,spreadAtEntry,latencyMs,regime
1731417944,XAUUSD,LONG,GoldFlowEngine,2614.30000,2606.78000,-0.3008,0.0850,0.0000,860,SL_HIT,0.3700,0.00,FLOW
1731418876,XAUUSD,SHORT,GoldFlowEngine,2606.45000,2613.97000,-0.3008,0.0346,0.0000,1834,SL_HIT,0.3600,0.00,FLOW
1731421052,XAUUSD,LONG,GoldFlowEngine,2613.99000,2606.49000,-0.3000,0.1218,0.0000,2755,SL_HIT,0.4200,0.00,FLOW
1731423861,XAUUSD,SHORT,GoldFlowEngine,2605.55000,2600.53000,0.0653,0.0674,0.0000,1955,PARTIAL_1R,0.3800,0.00,FLOW
1731423861,XAUUSD,SHORT,GoldFlowEngine,2605.55000,2601.80000,0.1012,0.1478,0.0000,2035,TRAIL_HIT,0.3800,0.00,FLOW
1731425937,XAUUSD,SHORT,GoldFlowEngine,2599.93000,2599.76000,0.0068,0.1002,0.0000,3600,MAX_HOLD_TIMEOUT,0.3900,0.00,FLOW
1731429652,XAUUSD,LONG,GoldFlowEngine,2601.26000,2593.68000,-0.3032,0.0180,0.0000,1962,SL_HIT,0.3700,0.00,FLOW
1731431729,XAUUSD,LONG,GoldFlowEngine,2594.89000,2599.70000,0.0625,0.0651,0.0000,3104,PARTIAL_1R,0.4000,0.00,FLOW
1731431729,XAUUSD,LONG,GoldFlowEngine,2594.89000,2599.53000,0.1253,0.1951,0.0000,4124,TRAIL_HIT,0.4000,0.00,FLOW
1731435865,XAUUSD,SHORT,GoldFlowEngine,2599.09000,2601.32000,-0.0892,0.1036,0.0000,3600,MAX_HOLD_TIMEOUT,0.3600,0.00,FLOW
1731439709,XAUUSD,SHORT,GoldFlowEngine,2599.53000,2598.80000,0.0292,0.1752,0.0000,3602,MAX_HOLD_TIMEOUT,0.2700,0.00,FLOW
1731443876,XAUUSD,LONG,GoldFlowEngine,2599.18000,2597.63000,-0.0620,0.0878,0.0000,8524,MAX_HOLD_TIMEOUT,0.2900,0.00,FLOW
1731460380,XAUUSD,SHORT,GoldFlowEngine,2603.05000,2610.57000,-0.3008,0.0358,0.0000,1457,SL_HIT,0.2700,0.00,FLOW
1731463380,XAUUSD,SHORT,GoldFlowEngine,2606.66000,2612.22000,-0.2224,0.0576,0.0000,7200,MAX_HOLD_TIMEOUT,0.4200,0.00,FLOW
1731470684,XAUUSD,SHORT,GoldFlowEngine,2610.22000,2605.41000,0.0625,0.0651,0.0000,5229,PARTIAL_1R,0.3700,0.00,FLOW
1731470684,XAUUSD,SHORT,GoldFlowEngine,2610.22000,2606.09000,0.1115,0.1794,0.0000,5740,TRAIL_HIT,0.3700,0.00,FLOW
1731477658,XAUUSD,LONG,GoldFlowEngine,2607.07000,2604.78000,-0.0916,0.0176,0.0000,3600,MAX_HOLD_TIMEOUT,0.3700,0.00,FLOW
1731481380,XAUUSD,LONG,GoldFlowEngine,2606.12000,2605.57000,-0.0220,0.0560,0.0000,3600,MAX_HOLD_TIMEOUT,0.3400,0.00,FLOW
1731485033,XAUUSD,SHORT,GoldFlowEngine,2604.49000,2609.06000,-0.1828,0.1358,0.0000,3601,MAX_HOLD_TIMEOUT,0.3500,0.00,FLOW
1731489156,XAUUSD,LONG,GoldFlowEngine,2609.49000,2610.16000,0.0268,0.0892,0.0000,7201,MAX_HOLD_TIMEOUT,0.3500,0.00,FLOW
1731499208,XAUUSD,LONG,GoldFlowEngine,2611.91000,2609.88000,-0.0812,0.0348,0.0000,3600,MAX_HOLD_TIMEOUT,0.4200,0.00,FLOW
1731503037,XAUUSD,LONG,GoldFlowEngine,2610.61000,2615.16000,0.0591,0.0663,0.0000,1566,PARTIAL_1R,0.3500,0.00,FLOW
1731503037,XAUUSD,LONG,GoldFlowEngine,2610.61000,2612.67000,0.0556,0.1377,0.0000,1567,TRAIL_HIT,0.3500,0.00,FLOW
1731504615,XAUUSD,LONG,GoldFlowEngine,2615.93000,2607.97000,-0.3184,0.1184,0.0000,965,SL_HIT,0.6500,0.00,FLOW
1731505669,XAUUSD,LONG,GoldFlowEngine,2610.50000,2615.28000,0.0621,0.0650,0.0000,1465,PARTIAL_1R,0.4900,0.00,FLOW
1731505669,XAUUSD,LONG,GoldFlowEngine,2610.50000,2613.99000,0.0942,0.1611,0.0000,1660,TRAIL_HIT,0.4900,0.00,FLOW
1731507341,XAUUSD,SHORT,GoldFlowEngine,2613.74000,2608.72000,0.0653,0.0671,0.0000,1279,PARTIAL_1R,0.3700,0.00,FLOW
1731507341,XAUUSD,SHORT,GoldFlowEngine,2613.74000,2607.62000,0.1652,0.2040,0.0000,1342,TRAIL_HIT,0.3700,0.00,FLOW
1731508709,XAUUSD,LONG,GoldFlowEngine,2608.64000,2600.93000,-0.3084,0.0568,0.0000,896,SL_HIT,0.4200,0.00,FLOW
1731509664,XAUUSD,LONG,GoldFlowEngine,2603.24000,2595.70000,-0.3016,0.0754,0.0000,734,SL_HIT,0.4400,0.00,FLOW
1731510444,XAUUSD,SHORT,GoldFlowEngine,2594.05000,2601.55000,-0.3000,0.0132,0.0000,2185,SL_HIT,0.3200,0.00,FLOW
1731512722,XAUUSD,SHORT,GoldFlowEngine,2600.26000,2595.43000,0.0628,0.0653,0.0000,2764,PARTIAL_1R,0.3800,0.00,FLOW
1731512722,XAUUSD,SHORT,GoldFlowEngine,2600.26000,2590.95000,0.2514,0.2857,0.0000,2927,TRAIL_HIT,0.3800,0.00,FLOW
1731515668,XAUUSD,SHORT,GoldFlowEngine,2589.61000,2584.73000,0.0634,0.0651,0.0000,1744,PARTIAL_1R,0.3500,0.00,FLOW
1731515668,XAUUSD,SHORT,GoldFlowEngine,2589.61000,2585.30000,0.1164,0.1844,0.0000,1894,TRAIL_HIT,0.3500,0.00,FLOW
1731517596,XAUUSD,LONG,GoldFlowEngine,2585.21000,2577.66000,-0.3020,0.0152,0.0000,1224,SL_HIT,0.3500,0.00,FLOW
1731519005,XAUUSD,LONG,GoldFlowEngine,2579.79000,2584.59000,0.0624,0.0650,0.0000,1468,PARTIAL_1R,0.4000,0.00,FLOW
1731519005,XAUUSD,LONG,GoldFlowEngine,2579.79000,2583.28000,0.0942,0.1432,0.0000,1713,TRAIL_HIT,0.4000,0.00,FLOW
1731520756,XAUUSD,SHORT,GoldFlowEngine,2582.99000,2582.43000,0.0224,0.1316,0.0000,3600,MAX_HOLD_TIMEOUT,0.4000,0.00,FLOW
1731524622,XAUUSD,SHORT,GoldFlowEngine,2581.53000,2577.78000,0.1500,0.1866,0.0000,3600,MAX_HOLD_TIMEOUT,0.4000,0.00,FLOW
1731528299,XAUUSD,SHORT,GoldFlowEngine,2575.86000,2573.45000,0.0964,0.1306,0.0000,10502,MAX_HOLD_TIMEOUT,0.3800,0.00,FLOW
1731546015,XAUUSD,SHORT,GoldFlowEngine,2571.11000,2566.30000,0.0625,0.0651,0.0000,357,PARTIAL_1R,0.4600,0.00,FLOW
1731546015,XAUUSD,SHORT,GoldFlowEngine,2571.11000,2567.41000,0.0999,0.1682,0.0000,519,TRAIL_HIT,0.4600,0.00,FLOW
1731546559,XAUUSD,LONG,GoldFlowEngine,2568.39000,2560.49000,-0.3160,0.0740,0.0000,3101,SL_HIT,0.3800,0.00,FLOW
1731549781,XAUUSD,LONG,GoldFlowEngine,2564.01000,2559.68000,-0.1732,0.0456,0.0000,7201,MAX_HOLD_TIMEOUT,0.4200,0.00,FLOW
1731559651,XAUUSD,LONG,GoldFlowEngine,2563.47000,2555.97000,-0.3000,0.0740,0.0000,3037,SL_HIT,0.3800,0.00,FLOW
1731563252,XAUUSD,LONG,GoldFlowEngine,2557.84000,2552.47000,-0.2148,0.1096,0.0000,3601,MAX_HOLD_TIMEOUT,0.3900,0.00,FLOW
1731567024,XAUUSD,LONG,GoldFlowEngine,2553.66000,2558.59000,0.0641,0.0653,0.0000,2805,PARTIAL_1R,0.4400,0.00,FLOW
1731567024,XAUUSD,LONG,GoldFlowEngine,2553.66000,2557.31000,0.0986,0.1439,0.0000,2934,TRAIL_HIT,0.4400,0.00,FLOW
1731570231,XAUUSD,SHORT,GoldFlowEngine,2556.03000,2557.18000,-0.0460,0.0582,0.0000,3600,MAX_HOLD_TIMEOUT,0.3300,0.00,FLOW
1731573871,XAUUSD,LONG,GoldFlowEngine,2557.82000,2550.32000,-0.3000,0.0244,0.0000,2767,SL_HIT,0.3700,0.00,FLOW
1731576685,XAUUSD,SHORT,GoldFlowEngine,2546.91000,2542.00000,0.0638,0.0655,0.0000,303,PARTIAL_1R,0.3700,0.00,FLOW
1731576685,XAUUSD,SHORT,GoldFlowEngine,2546.91000,2543.50000,0.0921,0.1607,0.0000,321,TRAIL_HIT,0.3700,0.00,FLOW
1731577018,XAUUSD,LONG,GoldFlowEngine,2544.32000,2536.82000,-0.3000,0.0626,0.0000,901,SL_HIT,0.3700,0.00,FLOW
1731577965,XAUUSD,LONG,GoldFlowEngine,2539.68000,2544.47000,0.0623,0.0650,0.0000,1330,PARTIAL_1R,0.4000,0.00,FLOW
1731577965,XAUUSD,LONG,GoldFlowEngine,2539.68000,2543.22000,0.0956,0.1424,0.0000,1388,TRAIL_HIT,0.4000,0.00,FLOW
1731585637,XAUUSD,LONG,GoldFlowEngine,2555.34000,2551.74000,-0.1440,0.0648,0.0000,3600,MAX_HOLD_TIMEOUT,0.3900,0.00,FLOW
1731589299,XAUUSD,LONG,GoldFlowEngine,2553.49000,2558.36000,0.0633,0.0660,0.0000,2256,PARTIAL_1R,0.3800,0.00,FLOW
1731589299,XAUUSD,LONG,GoldFlowEngine,2553.49000,2557.09000,0.0972,0.1659,0.0000,2337,TRAIL_HIT,0.3800,0.00,FLOW
1731591648,XAUUSD,SHORT,GoldFlowEngine,2556.99000,2564.55000,-0.3024,0.1066,0.0000,3073,SL_HIT,0.4200,0.00,FLOW
1731594768,XAUUSD,SHORT,GoldFlowEngine,2562.53000,2570.05000,-0.3008,0.1912,0.0000,2864,SL_HIT,0.4200,0.00,FLOW
1731597699,XAUUSD,LONG,GoldFlowEngine,2570.25000,2575.07000,0.0627,0.0653,0.0000,3567,PARTIAL_1R,0.4100,0.00,FLOW
1731597699,XAUUSD,LONG,GoldFlowEngine,2570.25000,2574.24000,0.1077,0.1755,0.0000,3980,TRAIL_HIT,0.4100,0.00,FLOW
1731601842,XAUUSD,LONG,GoldFlowEngine,2576.86000,2569.36000,-0.3000,0.0260,0.0000,3157,SL_HIT,0.3300,0.00,FLOW
1731605464,XAUUSD,LONG,GoldFlowEngine,2569.99000,2568.86000,-0.0452,0.1434,0.0000,3600,MAX_HOLD_TIMEOUT,0.4200,0.00,FLOW
1731609662,XAUUSD,LONG,GoldFlowEngine,2571.05000,2575.32000,0.1708,0.1980,0.0000,3600,MAX_HOLD_TIMEOUT,0.4300,0.00,FLOW
1731614405,XAUUSD,SHORT,GoldFlowEngine,2573.66000,2568.86000,0.0624,0.0653,0.0000,375,PARTIAL_1R,0.2300,0.00,FLOW
1731614405,XAUUSD,SHORT,GoldFlowEngine,2573.66000,2566.55000,0.1920,0.2277,0.0000,470,TRAIL_HIT,0.2300,0.00,FLOW
1731614961,XAUUSD,SHORT,GoldFlowEngine,2565.47000,2572.97000,-0.3000,0.0592,0.0000,1091,SL_HIT,0.4600,0.00,FLOW
1731616210,XAUUSD,LONG,GoldFlowEngine,2573.91000,2566.41000,-0.3000,0.0170,0.0000,1376,SL_HIT,0.4200,0.00,FLOW
1731617655,XAUUSD,SHORT,GoldFlowEngine,2565.86000,2565.51000,0.0140,0.0652,0.0000,7545,MAX_HOLD_TIMEOUT,0.4000,0.00,FLOW
1731632804,XAUUSD,LONG,GoldFlowEngine,2570.97000,2563.30000,-0.3068,0.0324,0.0000,2578,SL_HIT,0.4000,0.00,FLOW
1731636484,XAUUSD,LONG,GoldFlowEngine,2567.91000,2567.57000,-0.0136,0.1318,0.0000,7201,MAX_HOLD_TIMEOUT,0.4200,0.00,FLOW
1731650769,XAUUSD,LONG,GoldFlowEngine,2562.02000,2554.49000,-0.3012,0.0000,0.0000,840,SL_HIT,0.4100,0.00,FLOW
1731651759,XAUUSD,LONG,GoldFlowEngine,2556.86000,2561.68000,0.0627,0.0655,0.0000,1445,PARTIAL_1R,0.4300,0.00,FLOW
1731651759,XAUUSD,LONG,GoldFlowEngine,2556.86000,2561.14000,0.1156,0.1833,0.0000,2054,TRAIL_HIT,0.4300,0.00,FLOW
1731653828,XAUUSD,SHORT,GoldFlowEngine,2560.99000,2565.05000,-0.1624,0.0612,0.0000,3600,MAX_HOLD_TIMEOUT,0.4600,0.00,FLOW
1731657645,XAUUSD,LONG,GoldFlowEngine,2565.34000,2567.16000,0.0728,0.1474,0.0000,3600,MAX_HOLD_TIMEOUT,0.3900,0.00,FLOW
1731661374,XAUUSD,SHORT,GoldFlowEngine,2565.66000,2567.91000,-0.0900,0.1018,0.0000,7200,MAX_HOLD_TIMEOUT,0.3700,0.00,FLOW
1731672031,XAUUSD,SHORT,GoldFlowEngine,2569.51000,2570.36000,-0.0340,0.1596,0.0000,3600,MAX_HOLD_TIMEOUT,0.3800,0.00,FLOW
1731675779,XAUUSD,LONG,GoldFlowEngine,2570.34000,2575.14000,0.0624,0.0651,0.0000,658,PARTIAL_1R,0.4500,0.00,FLOW
1731675779,XAUUSD,LONG,GoldFlowEngine,2570.34000,2573.74000,0.0918,0.1477,0.0000,716,TRAIL_HIT,0.4500,0.00,FLOW
1731676507,XAUUSD,SHORT,GoldFlowEngine,2573.36000,2566.82000,0.0850,0.0949,0.0000,893,PARTIAL_1R,0.4000,0.00,FLOW
1731676507,XAUUSD,SHORT,GoldFlowEngine,2573.36000,2567.42000,0.1604,0.2052,0.0000,893,TRAIL_HIT,0.4000,0.00,FLOW
1731677413,XAUUSD,LONG,GoldFlowEngine,2570.82000,2563.28000,-0.3016,0.0622,0.0000,142,SL_HIT,0.6200,0.00,FLOW
1731677634,XAUUSD,SHORT,GoldFlowEngine,2561.61000,2569.12000,-0.3004,0.0152,0.0000,250,SL_HIT,0.5300,0.00,FLOW
1731677948,XAUUSD,SHORT,GoldFlowEngine,2567.91000,2575.41000,-0.3000,0.1454,0.0000,3124,SL_HIT,0.3800,0.00,FLOW
1731681124,XAUUSD,SHORT,GoldFlowEngine,2571.22000,2568.97000,0.0900,0.1606,0.0000,3601,MAX_HOLD_TIMEOUT,0.4000,0.00,FLOW
1731684802,XAUUSD,SHORT,GoldFlowEngine,2567.59000,2565.01000,0.1032,0.1308,0.0000,3600,MAX_HOLD_TIMEOUT,0.4400,0.00,FLOW
1731688675,XAUUSD,SHORT,GoldFlowEngine,2563.76000,2564.34000,-0.0232,0.1418,0.0000,3600,MAX_HOLD_TIMEOUT,0.4400,0.00,FLOW
1731692547,XAUUSD,SHORT,GoldFlowEngine,2562.41000,2565.97000,-0.1424,0.1136,0.0000,3600,MAX_HOLD_TIMEOUT,0.4100,0.00,FLOW
1731696690,XAUUSD,LONG,GoldFlowEngine,2567.64000,2563.24000,-0.1760,0.0194,0.0000,3601,MAX_HOLD_TIMEOUT,0.3400,0.00,FLOW
1731700441,XAUUSD,LONG,GoldFlowEngine,2564.91000,2563.41000,-0.0600,0.0000,0.0000,3600,MAX_HOLD_TIMEOUT,0.4200,0.00,FLOW
1731704285,XAUUSD,SHORT,GoldFlowEngine,2562.39000,2565.51000,-0.1248,0.0480,0.0000,180116,MAX_HOLD_TIMEOUT,0.4300,0.00,FLOW
1731891609,XAUUSD,LONG,GoldFlowEngine,2578.66000,2673.74000,1.9967,2.9980,0.0000,613687,SL_HIT,0.3000,0.00,FLOW
1732505342,XAUUSD,SHORT,GoldFlowEngine,2663.10000,2670.62000,-0.3008,0.1598,0.0000,33,SL_HIT,0.6000,0.00,FLOW
1732505432,XAUUSD,LONG,GoldFlowEngine,2672.35000,2664.74000,-0.3044,0.1628,0.0000,2991,SL_HIT,0.4400,0.00,FLOW
1732508470,XAUUSD,LONG,GoldFlowEngine,2667.47000,2672.28000,0.0625,0.0655,0.0000,960,PARTIAL_1R,0.4800,0.00,FLOW
1732508470,XAUUSD,LONG,GoldFlowEngine,2667.47000,2671.62000,0.1120,0.1797,0.0000,2091,TRAIL_HIT,0.4800,0.00,FLOW
1732511326,XAUUSD,LONG,GoldFlowEngine,2672.82000,2665.26000,-0.3024,0.0496,0.0000,1428,SL_HIT,0.3900,0.00,FLOW
1732512808,XAUUSD,LONG,GoldFlowEngine,2667.93000,2660.41000,-0.3008,0.1016,0.0000,956,SL_HIT,0.4800,0.00,FLOW
1732513815,XAUUSD,SHORT,GoldFlowEngine,2659.91000,2667.41000,-0.3000,0.0642,0.0000,1194,SL_HIT,0.3900,0.00,FLOW
1732515059,XAUUSD,LONG,GoldFlowEngine,2668.78000,2667.99000,-0.0316,0.0542,0.0000,3601,MAX_HOLD_TIMEOUT,0.3900,0.00,FLOW
1732518744,XAUUSD,SHORT,GoldFlowEngine,2666.39000,2670.32000,-0.1572,0.1022,0.0000,3600,MAX_HOLD_TIMEOUT,0.4100,0.00,FLOW
1732522509,XAUUSD,SHORT,GoldFlowEngine,2668.53000,2674.70000,-0.2468,0.0206,0.0000,3600,MAX_HOLD_TIMEOUT,0.4200,0.00,FLOW
1732526412,XAUUSD,SHORT,GoldFlowEngine,2673.05000,2680.57000,-0.3008,0.1684,0.0000,6469,SL_HIT,0.4000,0.00,FLOW
1732536001,XAUUSD,SHORT,GoldFlowEngine,2686.57000,2681.72000,0.0631,0.0659,0.0000,1087,PARTIAL_1R,0.4200,0.00,FLOW
1732536001,XAUUSD,SHORT,GoldFlowEngine,2686.57000,2682.49000,0.1102,0.1779,0.0000,1340,TRAIL_HIT,0.4200,0.00,FLOW
1732537500,XAUUSD,LONG,GoldFlowEngine,2682.51000,2685.20000,0.1076,0.1496,0.0000,3600,MAX_HOLD_TIMEOUT,0.4200,0.00,FLOW
1732541150,XAUUSD,SHORT,GoldFlowEngine,2684.66000,2679.80000,0.0632,0.0657,0.0000,937,PARTIAL_1R,0.3300,0.00,FLOW
1732541150,XAUUSD,SHORT,GoldFlowEngine,2684.66000,2680.74000,0.1058,0.1773,0.0000,1005,TRAIL_HIT,0.3300,0.00,FLOW
1732542167,XAUUSD,LONG,GoldFlowEngine,2681.01000,2673.47000,-0.3016,0.0450,0.0000,1144,SL_HIT,0.4000,0.00,FLOW
1732543417,XAUUSD,SHORT,GoldFlowEngine,2673.88000,2668.99000,0.0636,0.0655,0.0000,321,PARTIAL_1R,0.4400,0.00,FLOW
1732543417,XAUUSD,SHORT,GoldFlowEngine,2673.88000,2661.53000,0.3334,0.3397,0.0000,440,TRAIL_HIT,0.4400,0.00,FLOW
1732543882,XAUUSD,SHORT,GoldFlowEngine,2661.72000,2656.95000,0.0620,0.0651,0.0000,238,PARTIAL_1R,0.3700,0.00,FLOW
1732543882,XAUUSD,SHORT,GoldFlowEngine,2661.72000,2653.53000,0.2211,0.2712,0.0000,298,TRAIL_HIT,0.3700,0.00,FLOW
1732544196,XAUUSD,LONG,GoldFlowEngine,2656.32000,2648.71000,-0.3044,0.0000,0.0000,227,SL_HIT,0.4100,0.00,FLOW
1732544477,XAUUSD,SHORT,GoldFlowEngine,2645.43000,2640.61000,0.0627,0.0657,0.0000,152,PARTIAL_1R,0.5700,0.00,FLOW
1732544477,XAUUSD,SHORT,GoldFlowEngine,2645.43000,2641.97000,0.0934,0.1365,0.0000,157,TRAIL_HIT,0.5700,0.00,FLOW
1732544670,XAUUSD,SHORT,GoldFlowEngine,2640.65000,2648.41000,-0.3104,0.0212,0.0000,131,SL_HIT,0.4400,0.00,FLOW
1732544850,XAUUSD,SHORT,GoldFlowEngine,2646.36000,2641.57000,0.0623,0.0658,0.0000,497,PARTIAL_1R,0.4600,0.00,FLOW
1732544850,XAUUSD,SHORT,GoldFlowEngine,2646.36000,2643.09000,0.0883,0.1408,0.0000,513,TRAIL_HIT,0.4600,0.00,FLOW
1732545418,XAUUSD,SHORT,GoldFlowEngine,2641.39000,2636.54000,0.0631,0.0658,0.0000,43,PARTIAL_1R,0.3700,0.00,FLOW
1732545418,XAUUSD,SHORT,GoldFlowEngine,2641.39000,2637.84000,0.0959,0.1446,0.0000,56,TRAIL_HIT,0.3700,0.00,FLOW
1732545521,XAUUSD,LONG,GoldFlowEngine,2640.43000,2632.93000,-0.3000,0.1720,0.0000,1910,SL_HIT,0.4200,0.00,FLOW
1732547499,XAUUSD,SHORT,GoldFlowEngine,2631.22000,2638.84000,-0.3048,0.0474,0.0000,1152,SL_HIT,0.4000,0.00,FLOW
1732548722,XAUUSD,SHORT,GoldFlowEngine,2635.91000,2631.09000,0.0627,0.0651,0.0000,1315,PARTIAL_1R,0.4300,0.00,FLOW
1732548722,XAUUSD,SHORT,GoldFlowEngine,2635.91000,2627.68000,0.2222,0.2577,0.0000,1560,TRAIL_HIT,0.4300,0.00,FLOW
1732550303,XAUUSD,LONG,GoldFlowEngine,2628.69000,2633.53000,0.0629,0.0650,0.0000,302,PARTIAL_1R,0.4500,0.00,FLOW
1732550303,XAUUSD,LONG,GoldFlowEngine,2628.69000,2632.28000,0.0969,0.1496,0.0000,518,TRAIL_HIT,0.4500,0.00,FLOW
1732550837,XAUUSD,SHORT,GoldFlowEngine,2631.99000,2639.51000,-0.3008,0.0684,0.0000,1754,SL_HIT,0.3700,0.00,FLOW
1732552638,XAUUSD,LONG,GoldFlowEngine,2639.53000,2631.89000,-0.3056,0.0000,0.0000,736,SL_HIT,0.3700,0.00,FLOW
1732553440,XAUUSD,SHORT,GoldFlowEngine,2631.26000,2626.35000,0.0638,0.0665,0.0000,1785,PARTIAL_1R,0.3300,0.00,FLOW
1732553440,XAUUSD,SHORT,GoldFlowEngine,2631.26000,2626.99000,0.1153,0.1829,0.0000,2486,TRAIL_HIT,0.3300,0.00,FLOW
1732556112,XAUUSD,LONG,GoldFlowEngine,2627.78000,2619.82000,-0.3184,0.0480,0.0000,2630,SL_HIT,0.3900,0.00,FLOW
1732558883,XAUUSD,SHORT,GoldFlowEngine,2618.97000,2622.75000,-0.1512,0.1320,0.0000,3600,MAX_HOLD_TIMEOUT,0.4500,0.00,FLOW
1732562533,XAUUSD,LONG,GoldFlowEngine,2623.32000,2628.14000,0.0627,0.0651,0.0000,3312,PARTIAL_1R,0.4100,0.00,FLOW
1732562533,XAUUSD,LONG,GoldFlowEngine,2623.32000,2626.86000,0.0956,0.1484,0.0000,3592,TRAIL_HIT,0.4100,0.00,FLOW
1732566145,XAUUSD,SHORT,GoldFlowEngine,2626.51000,2625.78000,0.0292,0.0658,0.0000,9455,MAX_HOLD_TIMEOUT,0.3300,0.00,FLOW
1732582801,XAUUSD,SHORT,GoldFlowEngine,2618.25000,2626.76000,-0.2978,0.0024,0.0000,481,SL_HIT,0.5700,0.00,FLOW
1732583423,XAUUSD,LONG,GoldFlowEngine,2627.26000,2627.41000,0.0060,0.1988,0.0000,7200,MAX_HOLD_TIMEOUT,0.2600,0.00,FLOW
1732595657,XAUUSD,SHORT,GoldFlowEngine,2626.36000,2621.57000,0.0623,0.0653,0.0000,3380,PARTIAL_1R,0.4200,0.00,FLOW
1732595657,XAUUSD,SHORT,GoldFlowEngine,2626.36000,2619.20000,0.1933,0.2275,0.0000,3618,TRAIL_HIT,0.4200,0.00,FLOW
1732600504,XAUUSD,LONG,GoldFlowEngine,2622.72000,2622.86000,0.0056,0.1352,0.0000,3600,MAX_HOLD_TIMEOUT,0.4500,0.00,FLOW
1732604664,XAUUSD,SHORT,GoldFlowEngine,2620.38000,2615.55000,0.0628,0.0650,0.0000,1543,PARTIAL_1R,0.3200,0.00,FLOW
1732604664,XAUUSD,SHORT,GoldFlowEngine,2620.38000,2613.49000,0.1860,0.2198,0.0000,2043,TRAIL_HIT,0.3200,0.00,FLOW
1732606732,XAUUSD,LONG,GoldFlowEngine,2614.55000,2613.93000,-0.0248,0.1538,0.0000,3600,MAX_HOLD_TIMEOUT,0.3900,0.00,FLOW
1732610409,XAUUSD,SHORT,GoldFlowEngine,2613.09000,2620.59000,-0.3000,0.0220,0.0000,1976,SL_HIT,0.3200,0.00,FLOW
1732612509,XAUUSD,LONG,GoldFlowEngine,2621.80000,2626.59000,0.0623,0.0651,0.0000,1475,PARTIAL_1R,0.4200,0.00,FLOW
1732612509,XAUUSD,LONG,GoldFlowEngine,2621.80000,2625.18000,0.0913,0.1461,0.0000,1542,TRAIL_HIT,0.4200,0.00,FLOW
1732614286,XAUUSD,LONG,GoldFlowEngine,2626.51000,2631.36000,0.0630,0.0656,0.0000,2999,PARTIAL_1R,0.4200,0.00,FLOW
1732614286,XAUUSD,LONG,GoldFlowEngine,2626.51000,2630.70000,0.1131,0.1813,0.0000,3347,TRAIL_HIT,0.4200,0.00,FLOW
1732622401,XAUUSD,LONG,GoldFlowEngine,2633.72000,2630.97000,-0.1100,0.0430,0.0000,3600,MAX_HOLD_TIMEOUT,0.4000,0.00,FLOW
1732626032,XAUUSD,LONG,GoldFlowEngine,2632.20000,2637.07000,0.0633,0.0659,0.0000,184,PARTIAL_1R,0.4000,0.00,FLOW
1732626032,XAUUSD,LONG,GoldFlowEngine,2632.20000,2640.01000,0.2109,0.2454,0.0000,373,TRAIL_HIT,0.4000,0.00,FLOW
1732626472,XAUUSD,SHORT,GoldFlowEngine,2639.18000,2634.34000,0.0629,0.0652,0.0000,1036,PARTIAL_1R,0.4400,0.00,FLOW
1732626472,XAUUSD,SHORT,GoldFlowEngine,2639.18000,2635.59000,0.0969,0.1588,0.0000,1092,TRAIL_HIT,0.4400,0.00,FLOW
1732627634,XAUUSD,SHORT,GoldFlowEngine,2633.18000,2628.41000,0.0620,0.0651,0.0000,1223,PARTIAL_1R,0.3100,0.00,FLOW
1732627634,XAUUSD,SHORT,GoldFlowEngine,2633.18000,2629.85000,0.0899,0.1558,0.0000,1260,TRAIL_HIT,0.3100,0.00,FLOW
1732628991,XAUUSD,LONG,GoldFlowEngine,2629.92000,2622.05000,-0.3148,0.1576,0.0000,3018,SL_HIT,0.4100,0.00,FLOW
1732632056,XAUUSD,SHORT,GoldFlowEngine,2618.34000,2625.84000,-0.3000,0.0612,0.0000,2345,SL_HIT,0.6100,0.00,FLOW
1732634478,XAUUSD,SHORT,GoldFlowEngine,2625.18000,2632.68000,-0.3000,0.0430,0.0000,1441,SL_HIT,0.4400,0.00,FLOW
1732636210,XAUUSD,SHORT,GoldFlowEngine,2630.18000,2629.82000,0.0144,0.1472,0.0000,3600,MAX_HOLD_TIMEOUT,0.2700,0.00,FLOW
1732639896,XAUUSD,SHORT,GoldFlowEngine,2628.51000,2626.72000,0.0716,0.1408,0.0000,3600,MAX_HOLD_TIMEOUT,0.4200,0.00,FLOW
1732643991,XAUUSD,SHORT,GoldFlowEngine,2624.98000,2620.11000,0.0633,0.0660,0.0000,2449,PARTIAL_1R,0.4300,0.00,FLOW
1732643991,XAUUSD,SHORT,GoldFlowEngine,2624.98000,2621.36000,0.0977,0.1451,0.0000,2658,TRAIL_HIT,0.4300,0.00,FLOW
1732646661,XAUUSD,LONG,GoldFlowEngine,2621.47000,2626.25000,0.0621,0.0652,0.0000,1241,PARTIAL_1R,0.3300,0.00,FLOW
1732646661,XAUUSD,LONG,GoldFlowEngine,2621.47000,2625.53000,0.1096,0.1779,0.0000,1524,TRAIL_HIT,0.3300,0.00,FLOW
1732648198,XAUUSD,SHORT,GoldFlowEngine,2625.64000,2629.74000,-0.1640,0.0582,0.0000,3602,MAX_HOLD_TIMEOUT,0.3900,0.00,FLOW
1732652855,XAUUSD,SHORT,GoldFlowEngine,2627.57000,2633.74000,-0.2468,0.0000,0.0000,9145,MAX_HOLD_TIMEOUT,0.4200,0.00,FLOW
